time[s],VehicleWeight[ton],VehicleSpeed[km/h],EngineSpeed[rpm],grad[%],GPS_Altitude[m]
1731,24,79.57099915,1219.5,-1.448920965,100
1732,24,79.91699982,1210.25,-1.630142332,100
1733,24,79.53199768,1217.5,-1.630737381,100
1734,24,78.96600342,1219.5,-1.905943657,100
1735,24,79.31600189,1218.25,-1.818596975,100
1736,24,78.50099945,1227.75,-1.639246225,100
1737,24,79.27300262,1191,-1.457388014,100
1738,24,79.06099701,1218.25,-1.453944673,100
1739,24,79.57099915,1214.5,-1.087938056,100
1740,24,80.22299957,1199,-0.814129381,100
1741,24,79.39099884,1225.75,-0.813256464,100
1742,24,79.65399933,1218.5,-0.995757806,100
1743,24,79.44200134,1219.25,-0.999116975,100
1744,24,78.77600098,1220,-1.271489746,100
1745,24,79.54299927,1223.25,-1.544104453,100
1746,24,79.31400299,1216.25,-1.545275391,100
1747,24,79.15100098,1210.25,-1.272489775,100
1748,24,78.9240036,1212,-1.000008195,100
1749,24,78.85099792,1200.5,-0.72874864,100
1750,24,78.80000305,1202,-0.364367365,100
1751,24,78.86699677,1206.25,-0.090074456,100
1752,24,78.05200195,1203.75,0.184969491,100
1753,24,78.30000305,1204.25,0.646404805,100
1754,24,78.41300201,1196,1.016363184,100
1755,24,77.22299957,1197.5,1.202757328,100
1756,24,77.82299805,1193.75,1.389064319,100
1757,24,77.48300171,1198.75,1.482748551,100
1758,24,77.68499756,1193.75,1.296931072,100
1759,24,78.01399994,1205,1.294519784,100
1760,24,78.27200317,1204.25,1.200568387,100
1761,24,78.12799835,1210.25,1.197894001,100
1762,24,78.21499634,1209,1.379506939,100
1763,24,78.45899963,1207,1.470334672,100
1764,24,78.3789978,1216.25,1.468167168,100
1765,24,78.65200043,1211,1.557735298,100
1766,24,78.98500061,1213,1.555649852,100
1767,24,78.80699921,1221.5,1.461008914,100
1768,24,79.05999756,1210.75,1.459077928,100
1769,24,78.99500275,1218.5,1.640345353,100
1770,24,79.14600372,1215.5,1.548764058,100
1771,24,78.98600006,1215.75,1.366432537,100
1772,24,79.08599854,1219.25,1.276334835,100
1773,24,78.60600281,1212,1.18538023,100
1774,24,78.86699677,1214.5,0.91205794,100
1775,24,79.18399811,1220.5,0.82087465,100
1776,24,79.06400299,1219,0.820374201,100
1777,24,79.15599823,1221.5,0.636897075,100
1778,24,79.40799713,1220.25,0.545500727,100
1779,24,79.08100128,1219,0.363507215,100
1780,24,79.47100067,1219.75,0.363859464,100
1781,24,78.62799835,1217.25,0.45576383,100
1782,24,78.98200226,1202,0.4566337,100
1783,24,78.63700104,1207.25,0.27417478,100
1784,24,78.34899902,1208,0.27417478,100
1785,24,78.79100037,1212.75,0.365989108,100
1786,24,78.72899628,1210.75,0.366177111,100
1787,24,78.49299622,1214,0.274450581,100
1788,24,78.96399689,1214.75,0.457600971,100
1789,24,78.71499634,1216.5,0.54923061,100
1790,24,78.63899994,1212.75,0.183415399,100
1791,24,78.51300049,1220,-0.090481089,100
1792,24,79.17700195,1219.25,-0.090481089,100
1793,24,79.08499908,1218,-0.090945151,100
1794,24,78.93499756,1220.25,-0.000943409,100
1795,24,79.22100067,1220.25,0.362721518,100
1796,24,79.34100342,1225.25,0.634598395,100
1797,24,79.75,1218.25,0.544043402,100
1798,24,79.46499634,1220.75,0.362173718,100
1799,24,79.55500031,1218.25,0.271855883,100
1800,24,79.00099945,1206,-0.09229154,100
1801,24,78.69799805,1212,-0.456186862,100
1802,24,78.57800293,1218.25,-0.731073761,100
1803,24,78.79199982,1212.25,-1.096365682,100
1804,24,78.8259964,1215.25,-1.370012067,100
1805,24,79.02999878,1212.75,-1.27828616,100
1806,24,78.92199707,1207.5,-1.186912721,100
1807,24,78.64099884,1210.75,-0.913139538,100
1808,24,78.50700378,1210.25,-0.548410708,100
1809,24,78.58100128,1212.5,-0.274885763,100
1810,24,78.99500275,1211.75,-0.092263161,100
1811,24,78.91100311,1214.5,-0.000629449,100
1812,24,78.93199921,1216.75,-0.091826123,100
1813,24,78.81600189,1209,-0.091761216,100
1814,24,78.6760025,1215.25,-0.547842488,100
1815,24,79.01499939,1208.75,-0.730526033,100
1816,24,78.84100342,1216.5,-0.822071784,100
1817,24,78.61699677,1218,-0.82145443,100
1818,24,78.68199921,1206.25,-0.639217061,100
1819,24,79.34500122,1215,-0.274327895,100
1820,24,79.03800201,1213.25,-0.273837431,100
1821,24,79.22699738,1215.25,-0.18229168,100
1822,24,79.08000183,1211,-4.37E-05,100
1823,24,78.90899658,1216,0.000306715,100
1824,24,78.78600311,1212,0.182421067,100
1825,24,78.98899841,1218.5,0.364676035,100
1826,24,79.15399933,1201.5,0.456188045,100
1827,24,78.58200073,1215.5,0.547596069,100
1828,24,78.77200317,1216.75,0.547715392,100
1829,24,78.76399994,1215.25,0.365601041,100
1830,24,78.80500031,1216.5,0.548686267,100
1831,24,78.77600098,1213.25,0.548617112,100
1832,24,78.67099762,1214.25,0.1826783,100
1833,24,78.80500031,1214.5,-0.09188126,100
1834,24,78.55400085,1221.25,-0.000330274,100
1835,24,78.67700195,1216.5,-0.457670018,100
1836,24,78.61299896,1221,-0.640478566,100
1837,24,78.79699707,1216,0.181853597,100
1838,24,78.80899811,1217,0.547301143,100
1839,24,78.91200256,1212.5,0.364396639,100
1840,24,79.08999634,1222,0.547359032,100
1841,24,78.54000092,1221.5,-0.005141514,100
1842,24,78.23500061,1213.5,-0.186635889,100
1843,24,78.31900024,1218.5,0.36008973,100
1844,24,78.9260025,1221,0.451443248,100
1845,24,79.09799957,1215.5,0.35951353,100
1846,24,78.47899628,1220.25,0.818598425,100
1847,24,78.16300201,1214.75,0.728064742,100
1848,24,77.69599915,1215.75,0.090351483,100
1849,24,78.95400238,1217.5,0.181714269,100
1850,24,78.78700256,1211.25,0.547678453,100
1851,24,78.82700348,1217.25,0.82374787,100
1852,24,78.81700134,1218.75,0.912641945,100
1853,24,78.9260025,1218,0.821352716,100
1854,24,79.02600098,1221.75,0.452298565,100
1855,24,77.88300323,1215,0.178264099,100
1856,24,77.68499756,1217.75,0.086976027,100
1857,24,78.71900177,1216,-0.460753771,100
1858,24,78.28099823,1213.5,-1.008796641,100
1859,24,79.04299927,1217.5,-0.549085305,100
1860,24,78.60900116,1215.25,-0.188668904,100
1861,24,79.61599731,1217.25,-0.732294554,100
1862,24,80.1989975,1214.25,-0.732612189,100
1863,24,78.73400116,1216.75,-0.275635708,100
1864,24,78.31600189,1212.25,0.085822935,100
1865,24,79.81099701,1215,-0.909103139,100
1866,24,79.16500092,1215.75,-0.909370077,100
1867,24,79.69799805,1215.75,-1.181432582,100
1868,24,79.15699768,1221,-1.272830723,100
1869,24,78.93099976,1212,-1.816309335,100
1870,24,78.90699768,1216,-1.54630784,100
1871,24,78.98799896,1211,-1.276354155,100
1872,24,79.03299713,1214.5,-1.37175672,100
1873,24,78.66699982,1214.75,-0.457295563,100
1874,24,78.18299866,1213.5,-0.729676522,100
1875,24,79.19499969,1215.25,-0.547146335,100
1876,24,79.40699768,1215.25,-0.547358427,100
1877,24,78.85299683,1213,-0.270110441,100
1878,24,78.72499847,1211,-2.094803529,100
1879,24,79.17099762,1211,-2.187274758,100
1880,24,78.97000122,1216.5,-2.461741199,100
1881,24,78.90200043,1215,-2.461567336,100
1882,24,78.83899689,1211.75,-2.279499669,100
1883,24,78.83799744,1217,-1.369896169,100
1884,24,78.48899841,1213.75,-1.278349436,100
1885,24,78.80799866,1215.25,-1.185011481,100
1886,24,79.25700378,1219.75,-1.092523239,100
1887,24,79.37400055,1216,-1.273622256,100
1888,24,79.31400299,1217.75,-1.181576686,100
1889,24,79.14299774,1215.75,-0.999576672,100
1890,24,79.01699829,1214,-0.544934339,100
1891,24,78.69599915,1215.5,-0.179646733,100
1892,24,78.62000275,1210.5,0.092981743,100
1893,24,78.07299805,1203.75,0.36750701,100
1894,24,78.28600311,1205,0.641966821,100
1895,24,78.68099976,1213.5,0.73401528,100
1896,24,78.56400299,1208.75,0.641987226,100
1897,24,78.31199646,1209.5,0.82540055,100
1898,24,78.59999847,1208.5,0.825785935,100
1899,24,78.42299652,1210.25,0.734501175,100
1900,24,78.21499634,1208.5,0.733937384,100
1901,24,78.52799988,1208.25,0.916486568,100
1902,24,78.83200073,1210.75,0.824681889,100
1903,24,78.64800262,1212.5,0.824056904,100
1904,24,78.54299927,1213.5,0.915360899,100
1905,24,78.62999725,1212.25,0.823938535,100
1906,24,78.59700012,1212.25,0.641048766,100
1907,24,78.61199951,1210.75,0.640747876,100
1908,24,78.88600159,1215.75,0.548827779,100
1909,24,78.82299805,1215.75,0.365654174,100
1910,24,78.86499786,1218.75,0.365107433,100
1911,24,79.06900024,1218.75,0.273677354,100
1912,24,79.08399963,1215.25,0.364805808,100
1913,24,79.05500031,1219.25,0.364869548,100
1914,24,78.80899811,1216.25,0.547155061,100
1915,24,78.77200317,1210,0.456103644,100
1916,24,79.22100067,1220.75,0.546849236,100
1917,24,79.36100006,1215.25,0.364413027,100
1918,24,79.32499695,1221.5,0.091764961,100
1919,24,79.30599976,1219.25,-0.090520553,100
1920,24,79.57700348,1218.25,-3.33E-05,100
1921,24,79.5530014,1234.5,-0.090778868,100
1922,24,79.58599854,1223,-0.272669506,100
1923,24,79.31099701,1217,-0.182315665,100
1924,24,79.02500153,1215,-0.273162585,100
1925,24,79.37000275,1220,-0.454461264,100
1926,24,79.13899994,1222.5,-0.545050436,100
1927,24,79.43199921,1223.75,-0.363159798,100
1928,24,79.52799988,1213,-0.454054314,100
1929,24,79.26699829,1220,-0.454128311,100
1930,24,79.14199829,1219.25,-0.545018778,100
1931,24,79.23799896,1218,-0.54525303,100
1932,24,79.26399994,1214,-0.54525303,100
1933,24,79.28299713,1220,-0.454112955,100
1934,24,79.23899841,1218,-0.453832526,100
1935,24,79.58499908,1218.75,-0.362999362,100
1936,24,79.28500366,1213.75,-0.363177872,100
1937,24,79.18599701,1222.75,-0.454202235,100
1938,24,79.0530014,1210.5,-0.272469106,100
1939,24,79.14399719,1213.75,-0.090442059,100
1940,24,78.98000336,1211.25,0.092272515,100
1941,24,78.59300232,1207.25,0.275391762,100
1942,24,78.19200134,1203.5,0.458600665,100
1943,24,78.1309967,1210,0.36753428,100
1944,24,78.07800293,1202,0.368035803,100
1945,24,77.98500061,1207,0.367964393,100
1946,24,78.72499847,1201.75,0.460032222,100
1947,24,78.18199921,1204.25,0.459798534,100
1948,24,78.18299866,1211.5,0.459798534,100
1949,24,78.42299652,1208.75,0.367910453,100
1950,24,78.9509964,1214.75,0.367839742,100
1951,24,78.37400055,1210.25,0.366078096,100
1952,24,78.65100098,1215.5,0.547088186,100
1953,24,79.22399902,1225,0.637885272,100
1954,24,79.04000092,1216.5,0.728464189,100
1955,24,79.55599976,1222.5,0.727554094,100
1956,24,79.42199707,1224.5,0.636116431,100
1957,24,79.18000031,1221,0.454144769,100
1958,24,79.08699799,1219,0.454251956,100
1959,24,79.17099762,1217.75,0.454797055,100
1960,24,79.23799896,1214.25,0.45509744,100
1961,24,78.78900146,1218,0.364111607,100
1962,24,79.29000092,1209.75,0.18163067,100
1963,24,78.56099701,1219.5,0.090726396,100
1964,24,78.83100128,1210.25,-0.000397619,100
1965,24,78.84400177,1211.75,-0.091491657,100
1966,24,78.64900208,1212,-0.000281064,100
1967,24,78.8789978,1210.75,-0.000115112,100
1968,24,78.9980011,1218,-0.000115112,100
1969,24,78.68000031,1222.75,-0.000115112,100
1970,24,78.87799835,1213.25,-0.000115112,100
1971,24,79.25099945,1218.5,-0.182370789,100
1972,24,79.06700134,1215,-0.091045084,100
1973,24,79.09700012,1217,-0.091045084,100
1974,24,79.03900146,1215.75,-0.091045084,100
1975,24,78.95700073,1217.75,-0.091045084,100
1976,24,78.90599823,1214,0.182939144,100
1977,24,78.90399933,1215,0.274585687,100
1978,24,78.52600098,1212.25,0.366357817,100
1979,24,78.59999847,1212,0.458041706,100
1980,24,78.30799866,1208.5,0.458041706,100
1981,24,78.7539978,1210.5,0.366547739,100
1982,24,78.51899719,1212,0.366210686,100
1983,24,78.95300293,1212.5,0.457207627,100
1984,24,78.75299835,1215,0.548375774,100
1985,24,78.8219986,1212.25,0.639826758,100
1986,24,78.68299866,1216,0.639655771,100
1987,24,78.77899933,1216.5,0.639581144,100
1988,24,78.98799896,1214.5,0.548069483,100
1989,24,78.84400177,1218.5,0.547413587,100
1990,24,78.95200348,1216,0.638376273,100
1991,24,79.12000275,1213.25,0.638090791,100
1992,24,78.76200104,1214.5,0.637575789,100
1993,24,79.5,1218.25,0.637258244,100
1994,24,79.23100281,1220.75,0.455062104,100
1995,24,79.11599731,1219.25,0.272648433,100
1996,24,79.05200195,1214,0.181659727,100
1997,24,78.85900116,1213.5,-0.000178964,100
1998,24,79.06199646,1215.75,-0.091118828,100
1999,24,78.97399902,1213.25,-0.272945739,100
2000,24,79.23699951,1221,-0.363977583,100
2001,24,79.15599823,1216,-0.454941001,100
2002,24,79.02799988,1218.75,-0.363822173,100
2003,24,79.27799988,1220.75,-0.363822173,100
2004,24,78.79399872,1211.5,-0.273198922,100
2005,24,78.90899658,1213,-0.273334359,100
2006,24,78.98000336,1217,-0.182370942,100
2007,24,78.97200012,1208,-0.182370942,100
2008,24,79.01899719,1211,-0.273594244,100
2009,24,79.05000305,1208.75,-0.182390584,100
2010,24,78.80500031,1212.25,-0.091223302,100
2011,24,78.82299805,1218.25,-0.091223302,100
2012,24,79.0490036,1214,-0.091223302,100
2013,24,78.96600342,1216.25,0,100
2014,24,78.8010025,1211,0.091166127,100
2015,24,78.96700287,1215,0.273739958,100
2016,24,78.98699951,1217.5,0.3651155,100
2017,24,78.75800323,1208.5,0.456486989,100
2018,24,78.83399963,1217,0.547877609,100
2019,24,78.76200104,1216.5,0.548179312,100
2020,24,78.80400085,1213.5,0.548708617,100
2021,24,78.6289978,1215,0.548811367,100
2022,24,78.66000366,1209.5,0.548832823,100
2023,24,78.7519989,1212.5,0.548900157,100
2024,24,78.80999756,1212.5,0.457432327,100
2025,24,78.63999939,1209.25,0.45681395,100
2026,24,78.86100006,1216.5,0.365335658,100
2027,24,78.96099854,1216.25,0.365292175,100
2028,24,78.71600342,1215.75,0.36505579,100
2029,24,78.91799927,1217.5,0.36505579,100
2030,24,78.94000244,1213.75,0.364513955,100
2031,24,79.07800293,1218.25,0.364513955,100
2032,24,79.21399689,1221.75,0.364180808,100
2033,24,79.12799835,1210.5,0.364116135,100
2034,24,79.08599854,1219.25,0.364116135,100
2035,24,78.8809967,1217.75,0.091239092,100
2036,24,79.18299866,1216,0.091239092,100
2037,24,79.17099762,1218.25,-0.090915656,100
2038,24,78.94599915,1214,-0.000508728,100
2039,24,79.05599976,1212.5,-0.000508728,100
2040,24,79.56500244,1215.25,0.361213401,100
2041,24,79.21299744,1211.25,0.900640608,100
2042,24,80.3219986,1218.75,0.90141612,100
2043,24,79.84799957,1223,0.901181769,100
2044,24,79.51000214,1217.75,0.719807757,100
2045,24,79.31600189,1219,0.449019746,100
2046,24,79.47100067,1215.75,-0.090407461,100
2047,24,79.14900208,1212,-0.091102865,100
2048,24,79.05500031,1212.75,-0.363379671,100
2049,24,79.08599854,1213.75,-0.090932933,100
2050,24,79.2480011,1219.25,-0.090932933,100
2051,24,78.86799622,1216,-0.273334472,100
2052,24,78.84100342,1209.25,-0.364386456,100
2053,24,79.0530014,1208.25,-0.182498112,100
2054,24,79.09200287,1210.75,-0.455529855,100
2055,24,79.25299835,1211.75,-0.546577815,100
2056,24,79.02500153,1217.25,-0.546229033,100
2057,24,79.13400269,1212.75,-0.546185871,100
2058,24,79.06099701,1219.5,-0.728148372,100
2059,24,79.1230011,1210.75,-0.546189354,100
2060,24,79.08200073,1214.25,-0.455141393,100
2061,24,78.69999695,1207.75,-0.364414921,100
2062,24,78.91300201,1209.5,-0.090894466,100
2063,24,78.76399994,1215.25,0.000127022,100
2064,24,78.69400024,1208,0.000127022,100
2065,24,78.62799835,1209,-0.091445507,100
2066,24,78.52700043,1210.25,-0.091530153,100
2067,24,78.72599792,1208,-0.18298346,100
2068,24,78.80200195,1214.25,-0.365391935,100
2069,24,78.95200348,1213,-0.182959191,100
2070,24,78.93599701,1215.25,-0.091386662,100
2071,24,78.93099976,1216,0.091108514,100
2072,24,79.06099701,1212.75,0.000131308,100
2073,24,79.03199768,1211.75,0.182539784,100
2074,24,79.24700165,1219,0.000107039,100
2075,24,79.03199768,1213,0.000107039,100
2076,24,79.18000031,1218.5,-0.182005599,100
2077,24,79.14399719,1218.25,-0.091028393,100
2078,24,79.0490036,1216.75,-0.000176886,100
2079,24,79.13800049,1220.5,0.363573956,100
2080,24,79.36299896,1215.25,0.545484123,100
2081,24,78.98699951,1215,0.636512517,100
2082,24,79.33200073,1217.5,0.636512517,100
2083,24,78.92700195,1215,0.818640919,100
2084,24,79.05200195,1219.75,0.727995972,100
2085,24,79.20200348,1215.5,0.63696369,100
2086,24,78.97799683,1208.25,0.455513674,100
2087,24,79.47699738,1214.25,0.273800927,100
2088,24,79.24500275,1213,-0.181262237,100
2089,24,79.2460022,1213.75,-0.909833714,100
2090,24,78.9240036,1219.75,-1.455122226,100
2091,24,79.15599823,1218.75,-1.819013493,100
2092,24,79.29100037,1221.25,-2.092357565,100
2093,24,79.14199829,1216,-1.91027431,100
2094,24,79.08000183,1214,-1.818932075,100
2095,24,79.1230011,1214.75,-1.546399449,100
2096,24,79.06500244,1216.5,-1.364528404,100
2097,24,79.28199768,1213.5,-1.45539347,100
2098,24,79.19100189,1216.25,-1.91096569,100
2099,24,79.07299805,1211,-2.185201548,100
2100,24,78.97000122,1212.5,-2.367838641,100
2101,24,78.93499756,1208.75,-2.368300797,100
2102,24,79.08300018,1212.75,-2.095474445,100
2103,24,79.18800354,1221,-1.82212517,100
2104,24,78.99900055,1211,-1.275072269,100
2105,24,79.0490036,1211.75,-0.910557176,100
2106,24,78.66100311,1202.75,-0.454409829,100
2107,24,78.27999878,1204.75,-0.08911382,100
2108,24,77.87599945,1205.75,0.185077307,100
2109,24,78.30599976,1197.75,0.368398508,100
2110,24,78.26899719,1207,0.552468287,100
2111,24,78.22799683,1204,0.552168982,100
2112,24,78.23500061,1209.75,0.551668154,100
2113,24,78.4280014,1210,0.551217212,100
2114,24,78.60700226,1208.5,0.550661432,100
2115,24,78.74099731,1214.5,0.549677916,100
2116,24,78.70700073,1213,0.732443168,100
2117,24,78.59500122,1219,0.915632422,100
2118,24,78.67900085,1219.25,0.915610325,100
2119,24,78.47499847,1203.75,1.006551593,100
2120,24,78.91100311,1219.75,1.005723163,100
2121,24,78.98400116,1214.5,1.004310558,100
2122,24,79.03299713,1213.5,0.911665648,100
2123,24,79.05400085,1216.5,1.002583608,100
2124,24,78.97499847,1214,1.094247253,100
2125,24,78.90899658,1221.25,1.095005283,100
2126,24,78.71800232,1220.25,1.096222423,100
2127,24,78.64600372,1211,1.096792158,100
2128,24,78.73899841,1218.5,1.188636202,100
2129,24,78.7990036,1212.25,1.097329052,100
2130,24,78.71700287,1212,1.096561792,100
2131,24,78.87000275,1220.5,1.095432843,100
2132,24,79.15499878,1214.5,1.094993515,100
2133,24,78.8809967,1218,1.094324822,100
2134,24,79.03500366,1220,1.093883468,100
2135,24,78.86699677,1213,1.185525138,100
2136,24,79.09999847,1219.25,1.09494584,100
2137,24,78.62799835,1218.25,1.185976351,100
2138,24,78.94000244,1214.75,1.003545945,100
2139,24,79.06800079,1215,1.186251389,100
2140,24,78.90000153,1214,1.094930898,100
2141,24,78.89900208,1211.75,1.094733335,100
2142,24,78.84799957,1217.5,0.912520534,100
2143,24,78.89199829,1213.25,0.912485349,100
2144,24,79.01699829,1218.75,0.547464379,100
2145,24,79.01200104,1218,0.274643809,100
2146,24,79.7480011,1217.75,0.092064185,100
2147,24,79.80799866,1230.75,0.000872074,100
2148,24,79.70500183,1227,-0.181194675,100
2149,24,79.21499634,1216.25,-0.272280647,100
2150,24,79.125,1210.75,-0.364113693,100
2151,24,78.96800232,1208,-0.636566802,100
2152,24,79.19999695,1215.5,-0.90873496,100
2153,24,79.36000061,1220,-1.090455698,100
2154,24,79.36499786,1208.5,-1.181065286,100
2155,24,79.0719986,1222.5,-1.089803738,100
2156,24,79.43399811,1205.25,-0.9993729,100
2157,24,79.11799622,1210,-0.909317353,100
2158,24,79.10500336,1214.25,-0.818658894,100
2159,24,79.03800201,1204.5,-1.00087045,100
2160,24,79.1989975,1211.75,-1.182477209,100
2161,24,79.08300018,1214.5,-1.453493143,100
2162,24,79.48999786,1208.25,-1.633561788,100
2163,24,79.43699646,1222.5,-1.995196645,100
2164,24,79.59999847,1210.75,-2.083335033,100
2165,24,79.32800293,1212.25,-2.351115674,100
2166,24,79.94799805,1226.25,-2.25839015,100
