VehicleSpeed[km/h],EngineFuelRate[L/h]
64.70599963,22.5
64.6939986,22.75
64.72800281,22.64999962
64.96300342,22.5
65.37499835,23.45000076
65.15599658,23.20000076
65.60400226,22.79999924
65.06699969,22.04999924
65.43299701,20.54999924
65.50800159,18.0
65.6200011,15.05000019
65.36199786,12.69999981
65.46800067,11.69999981
65.08499744,13.19999981
64.81500079,15.14999962
64.83399799,16.79999924
64.50600269,18.75
64.86099841,20.39999962
64.71199634,19.70000076
64.68399646,19.64999962
64.82400348,19.95000076
65.14300372,18.64999962
65.20899799,18.45000076
65.7960036,17.45000076
65.14900043,15.55000019
65.55699756,13.94999981
65.41100146,11.89999962
65.42400195,10.94999981
65.25600269,9.75
65.20100238,9.550000191
64.93399646,11.64999962
64.68700244,12.55000019
65.00700214,13.85000038
64.84599902,13.89999962
64.90800311,15.30000019
65.05699756,16.95000076
64.90700366,17.45000076
64.85999896,18.20000076
65.26099994,18.14999962
64.93399646,16.95000076
65.2980025,16.54999924
65.43199756,15.35000038
65.46700122,13.94999981
65.13100269,13.75
65.45300128,13.80000019
65.43399646,13.30000019
65.59999683,12.39999962
65.45799854,13.25
64.7960036,13.5
65.03200366,13.39999962
64.58599689,14.30000019
64.81400134,16.04999924
65.11099841,17.25
64.61399677,17.79999924
64.72299792,18.89999962
64.44299915,22.0
64.26900317,22.5
64.79099872,23.35000038
64.86099841,23.14999962
64.68700244,23.54999924
65.08299854,24.0
65.32700183,22.95000076
65.09200122,22.75
65.13599994,21.5
65.22800281,21.35000038
65.02599933,20.70000076
65.57199695,21.14999962
65.23200061,19.35000038
65.71900012,17.79999924
65.56999805,15.94999981
65.47499683,13.25
65.40900256,11.75
65.25199725,11.19999981
64.79399707,13.25
64.81400134,14.75
64.73899677,15.94999981
64.91999652,17.25
64.89500262,17.95000076
64.76099994,18.45000076
64.81799915,19.39999962
65.23599841,18.79999924
65.39500262,18.45000076
65.36900165,18.54999924
65.36900165,16.75
65.27200153,15.80000019
65.48499896,13.80000019
65.3660033,12.89999962
65.32199695,12.5
65.08699634,12.19999981
65.25700214,12.5
65.14999988,13.30000019
65.03800037,14.05000019
65.40599658,14.35000038
64.90900256,13.94999981
65.39300372,13.05000019
65.34100177,13.10000038
64.98599841,12.89999962
65.00900104,11.69999981
65.60200336,11.69999981
65.44900348,11.25
65.10099628,11.64999962
65.10700061,12.85000038
65.10200336,12.80000019
64.96800067,14.05000019
64.94699695,15.05000019
64.80799701,16.64999962
64.6750014,18.64999962
64.56699969,19.54999924
64.90199878,19.70000076
64.55399921,21.45000076
64.91200092,20.79999924
64.55499866,21.04999924
64.6979964,23.20000076
64.66599872,23.39999962
64.46600177,24.75
64.46800067,25.45000076
64.38300159,28.35000038
64.66599872,30.60000038
63.33700015,33.40000153
64.29099872,36.40000153
64.21700122,37.79999924
64.18099811,39.40000153
64.00900104,40.40000153
64.69000079,40.29999924
64.46199634,39.5
64.74799945,39.0
65.25900104,37.65000153
65.31200244,35.5
65.35400226,31.45000076
65.78200366,26.29999924
65.78200366,20.60000038
65.81100299,14.05000019
65.9230025,11.05000019
65.46500232,9.649999619
65.28500201,9.600000381
65.31600024,10.30000019
65.03200366,10.55000019
65.1939986,10.10000038
65.48899677,10.80000019
65.38799884,8.699999809
65.27899768,6.599999905
65.61199786,4.900000095
65.54299762,4.050000191
65.23399951,4.349999905
65.02300098,4.599999905
64.98499896,4.75
65.27999713,5.300000191
65.18299701,5.400000095
65.21700122,5.599999905
65.25700214,5.650000095
65.21999957,6.449999809
65.28500201,7.699999809
64.90599658,8.800000191
64.76900317,10.0
64.43800189,11.05000019
64.58099963,12.69999981
64.72599628,14.89999962
64.6160033,17.64999962
64.31300189,18.25
64.51499774,19.14999962
64.85800006,18.35000038
64.8229964,18.04999924
65.2410033,25.25
65.6939986,40.34999847
66.64400317,51.20000076
67.06699969,55.65000153
68.65800311,57.84999847
69.76399829,58.90000153
70.89199664,60.0
71.92700031,60.75
73.09499957,61.54999924
74.32199695,62.40000153
75.1160033,63.79999924
75.95100238,63.54999924
76.68600299,63.84999847
77.82500293,58.40000153
78.84999683,51.25
79.21099689,47.65000153
79.3759978,43.04999924
80.04700305,36.90000153
79.81300189,29.54999924
79.88599994,21.79999924
79.73200061,15.75
79.42400195,13.44999981
79.04700305,15.35000038
79.43900134,18.85000038
78.64500262,23.14999962
78.10600116,26.75
77.85800006,29.85000038
78.1239989,32.09999847
78.5729964,34.09999847
78.23100116,35.65000153
78.76599719,36.09999847
79.0709975,35.04999924
78.8660033,35.54999924
78.98799731,35.59999847
79.47599628,33.70000076
79.77000262,31.0
79.52100208,27.35000038
79.52499988,23.10000038
78.93399646,19.89999962
79.4479964,17.75
78.99400165,16.54999924
79.52999713,17.70000076
79.2980025,18.0
79.26199939,18.89999962
79.28999927,19.14999962
78.93900134,18.79999924
79.24999835,19.60000038
79.33399799,19.89999962
79.31100299,20.0
79.24400165,19.54999924
79.25700214,18.79999924
79.10099628,18.95000076
79.0689986,20.20000076
79.06500079,20.54999924
78.97199847,22.5
79.0729964,22.29999924
78.89500262,24.0
78.96900012,25.60000038
78.59899738,28.39999962
78.70100238,29.79999924
78.48499896,31.60000038
78.46800067,34.04999924
78.30100085,35.59999847
78.6160033,36.25
78.36700275,36.54999924
78.997,35.84999847
78.76099994,35.20000076
79.22199847,34.70000076
79.02699878,34.65000153
78.92400195,34.40000153
79.45500018,34.25
79.23799731,33.54999924
79.33399799,33.70000076
79.08900287,31.75
79.09000232,30.45000076
79.6959975,29.89999962
78.84400012,30.60000038
79.02300098,30.14999962
79.31100299,29.60000038
79.06300189,28.45000076
79.34799792,25.95000076
79.73699786,22.20000076
79.75199725,18.89999962
79.46900012,16.39999962
79.58399799,15.14999962
79.21999957,15.85000038
79.23000171,17.95000076
78.8739989,20.79999924
78.77899768,23.35000038
78.83099963,24.5
78.72700336,25.60000038
78.60899951,25.95000076
79.01499774,26.14999962
78.84699847,26.70000076
79.04199817,26.85000038
79.05599811,27.60000038
78.66899707,28.20000076
78.88300159,29.04999924
78.98100116,29.39999962
78.85300281,29.70000076
78.85200336,29.95000076
78.88999774,30.54999924
78.76900317,31.89999962
78.78099658,31.85000038
78.91000201,32.45000076
78.95799854,31.79999924
79.1259978,31.75
79.15800311,31.79999924
79.13599994,31.10000038
79.27699878,29.85000038
78.99799945,28.85000038
79.16000201,28.70000076
78.84400012,27.54999924
78.91899707,27.95000076
79.06300189,26.35000038
79.2960036,25.75
79.35300281,24.20000076
79.68099811,21.35000038
79.17899921,18.20000076
79.31400134,16.04999924
79.49799945,14.69999981
79.01499774,14.30000019
78.93500354,15.14999962
78.87100055,16.75
79.11099841,18.14999962
79.2489989,18.14999962
78.95899799,18.60000038
79.07199695,19.29999924
79.17899921,19.54999924
79.06200244,20.04999924
79.03600146,21.04999924
78.99600055,21.25
78.97199847,21.29999924
79.55599811,21.60000038
79.19100024,21.95000076
79.16599872,22.0
79.17700031,22.89999962
79.20699908,22.0
79.14600208,21.70000076
79.56200244,21.10000038
79.23799731,19.95000076
79.29199817,19.29999924
79.19299915,18.25
78.94000079,18.35000038
79.30599811,18.75
79.0460036,20.14999962
78.89199664,21.54999924
79.30399921,21.5
78.99600055,21.25
79.10700061,22.0
78.92899921,21.89999962
79.09100177,21.85000038
79.10700061,22.14999962
78.90499713,22.5
78.88400104,23.10000038
79.61099841,22.70000076
79.3000014,23.10000038
79.08800342,22.95000076
78.72599628,24.75
78.95500018,25.20000076
78.64800098,26.70000076
78.79099872,27.45000076
78.89600208,27.95000076
78.69000079,30.14999962
78.29199817,33.59999847
78.3189986,37.15000153
78.87499835,35.79999924
79.05899646,34.5
78.75700214,34.65000153
79.21700122,33.09999847
79.22599628,31.64999962
79.48300006,29.54999924
79.84899738,27.0
79.46900012,24.39999962
79.43900134,23.29999924
79.14300372,23.89999962
78.9950011,26.85000038
78.88300159,27.29999924
78.72900226,27.85000038
78.97299792,28.5
78.87699725,29.35000038
79.05599811,29.89999962
79.29299762,29.29999924
79.33099963,29.85000038
79.10800006,28.75
79.68399646,27.60000038
79.32900073,23.95000076
79.62900378,19.64999962
79.52200153,16.85000038
79.56699969,15.35000038
79.46999957,15.0
79.28800037,15.75
79.31000354,17.0
78.79099872,18.79999924
79.29399707,19.35000038
78.83599689,20.29999924
79.1180022,22.0
78.8739989,22.54999924
78.97099902,23.85000038
79.02899768,23.95000076
79.14999988,23.60000038
79.28700092,23.10000038
79.28300311,22.70000076
79.53700092,21.75
79.53500201,20.25
79.10300281,18.39999962
79.33900287,18.20000076
78.89199664,19.29999924
79.34599902,20.60000038
78.65499713,22.39999962
78.45200183,25.14999962
78.62499835,27.45000076
78.52100208,29.39999962
78.6730025,31.25
78.59699847,32.15000153
78.60999896,31.64999962
79.08199908,31.54999924
79.63799884,31.25
78.6239989,31.25
79.31500079,30.64999962
79.10400226,31.25
79.46400287,29.89999962
78.90299823,30.85000038
79.08000018,29.60000038
79.03899982,29.70000076
79.48499896,28.04999924
79.61900165,27.25
79.72800281,23.35000038
79.79199817,18.75
79.89099719,14.55000019
79.52599933,11.89999962
79.46199634,9.449999809
79.43700244,8.0
79.4479964,7.849999905
78.83299854,10.85000038
78.98799731,13.0
78.48999622,16.10000038
78.60899951,19.10000038
78.55200031,19.75
78.8739989,20.95000076
78.96400287,21.14999962
79.20699908,21.35000038
79.09000232,21.60000038
79.35600116,21.95000076
79.31100299,19.60000038
79.4459975,16.0
79.79700305,11.39999962
79.5500014,5.900000095
79.74400165,1.75
79.73499896,0.0
79.14099719,0.0
79.11399677,0.050000001
78.68199756,3.0
78.83299854,5.949999809
78.63300159,7.699999809
78.71999957,7.849999905
78.78899982,8.699999809
78.72800281,10.14999962
79.37900378,9.600000381
79.16000201,10.69999981
78.66399982,13.94999981
78.7529967,15.55000019
77.97199847,18.10000038
78.36099841,22.29999924
78.45699908,25.54999924
78.36199786,29.35000038
78.29499652,30.29999924
78.41599872,31.79999924
78.71500232,30.29999924
78.56799915,31.04999924
78.68500354,31.29999924
78.97700336,30.35000038
79.18199756,29.89999962
79.38699939,27.79999924
79.46700122,23.60000038
79.74400165,18.70000076
79.67400195,14.80000019
79.72099902,11.80000019
79.01099994,10.19999981
79.34599902,12.5
79.1979964,14.89999962
78.99400165,16.35000038
78.64300372,18.64999962
78.6160033,19.70000076
78.79399707,20.10000038
78.81999805,21.39999962
79.09400012,21.25
78.95699908,21.60000038
78.84999683,21.0
79.21400287,20.89999962
79.31600024,20.79999924
79.24999835,20.29999924
79.02000262,20.29999924
79.37699725,21.20000076
78.96600177,22.5
78.78099658,23.95000076
78.87699725,24.39999962
78.72599628,26.54999924
78.46999957,29.54999924
78.78600146,31.10000038
78.55299976,32.25
78.73699786,32.54999924
78.89900043,32.40000153
79.13300159,32.45000076
79.27899768,31.29999924
79.35099628,30.39999962
79.44199969,29.75
79.40299823,27.25
79.22199847,24.85000038
79.4459975,24.20000076
79.05899646,23.39999962
79.23999622,24.10000038
79.01299884,26.0
78.71199634,29.95000076
78.14500262,33.95000076
77.96900012,38.15000153
78.01699664,43.70000076
77.74600055,48.04999924
78.01699664,52.95000076
76.95500018,57.0
77.61900165,61.5
77.66399982,63.65000153
77.83599689,62.20000076
78.40199878,60.70000076
78.66200092,58.09999847
79.23200061,54.20000076
79.74400165,48.40000153
79.71700122,40.04999924
80.2489989,28.45000076
80.51699664,17.85000038
80.31699969,10.64999962
79.73000171,6.550000191
79.59799792,4.199999809
79.60099628,4.099999905
79.22199847,6.300000191
79.40399768,5.150000095
79.1730025,6.349999905
78.90399768,6.800000191
79.59000232,7.349999905
79.0460036,7.949999809
79.49600055,8.899999619
79.81799915,7.550000191
78.88300159,6.900000095
79.44000079,5.599999905
79.78200366,4.75
79.73300006,2.25
79.72399738,0.75
79.71400287,0.699999988
79.58800342,0.649999976
78.3000014,1.850000024
79.46900012,1.850000024
79.34499957,2.349999905
79.16799762,3.75
79.29299762,5.199999809
79.20799854,8.100000381
78.21600177,12.60000038
78.3189986,15.94999981
78.15499713,18.79999924
78.03600146,24.54999924
77.58000018,30.04999924
77.73499896,35.25
77.42200305,40.04999924
77.8680022,44.0
78.01000049,46.5
78.03899982,47.90000153
78.10899951,48.29999924
78.08000018,50.09999847
78.21600177,49.59999847
78.31500079,48.59999847
78.98699786,47.45000076
78.56300189,46.65000153
79.0689986,46.65000153
78.94100024,46.09999847
78.95899799,45.75
79.17400195,44.79999924
79.23699786,44.04999924
78.89199664,43.40000153
79.20500018,43.09999847
79.5009978,40.34999847
79.56799915,38.29999924
79.49600055,35.5
79.56799915,31.54999924
79.16000201,28.39999962
79.26900317,27.60000038
79.30100085,27.64999962
78.97599628,28.04999924
79.02599933,29.20000076
78.46900012,30.10000038
78.56999805,32.0
78.68199756,32.70000076
78.66499927,33.79999924
78.66499927,34.54999924
78.83299854,34.5
79.11700275,34.95000076
78.87699725,35.15000153
78.55399921,36.04999924
79.02799823,36.09999847
79.22800281,35.0
79.13699939,33.70000076
79.38400104,32.20000076
79.52799823,29.10000038
79.85700061,24.75
79.63100269,19.35000038
79.76299884,15.60000038
79.91399982,12.85000038
79.41300037,13.19999981
79.34000232,15.05000019
78.68800189,18.10000038
78.45400073,18.39999962
79.02599933,19.04999924
78.27799823,19.54999924
78.91300037,20.10000038
79.01599719,21.29999924
79.03600146,21.29999924
79.13000323,21.89999962
79.12699725,22.64999962
79.42899921,24.45000076
78.98000171,25.75
78.67600085,27.10000038
78.91399982,28.79999924
78.85200336,29.45000076
78.98699786,29.95000076
79.04900195,30.35000038
78.80799701,30.70000076
79.0729964,30.70000076
78.82700183,31.5
79.01800372,31.10000038
79.06200244,29.85000038
79.41699817,28.60000038
79.34100177,27.70000076
79.09799792,27.60000038
79.0460036,28.14999962
79.18500354,28.29999924
78.89300372,29.29999924
79.03500201,29.79999924
78.41499927,30.14999962
78.89900043,30.20000076
79.22199847,30.39999962
79.09100177,29.14999962
79.36299731,28.20000076
78.44199969,25.95000076
79.91499927,23.79999924
79.15800311,21.25
79.47900226,19.79999924
79.09100177,19.45000076
79.11499622,19.85000038
79.21900012,20.54999924
77.60899951,21.14999962
79.247,21.20000076
78.76099994,23.04999924
79.07500293,24.20000076
78.75700214,24.75
78.48100116,25.75
79.03899982,25.29999924
78.85999896,25.64999962
79.35300281,24.14999962
78.51000049,23.29999924
79.59799792,22.60000038
79.05299976,21.54999924
79.03200366,20.14999962
79.22900226,19.29999924
79.22299792,18.89999962
78.83699634,19.0
78.7529967,19.0
79.18399646,18.45000076
78.56000354,17.64999962
76.09100177,16.10000038
78.88599994,15.39999962
78.3000014,14.60000038
78.76699664,13.94999981
79.14999988,12.94999981
78.4230025,12.85000038
79.2450011,13.44999981
80.05599811,13.94999981
79.25600269,13.5
78.71700122,14.85000038
78.88599994,14.30000019
78.51000049,16.60000038
78.44100024,17.14999962
79.64400317,18.89999962
78.88599994,20.85000038
78.81500079,21.89999962
78.50400378,22.04999924
78.88400104,23.45000076
78.84999683,25.85000038
78.71800067,29.29999924
78.56600024,30.54999924
78.99200275,29.85000038
79.05299976,30.45000076
79.09400012,31.25
79.03500201,29.75
79.75800159,27.70000076
78.92999866,26.54999924
79.47800281,22.95000076
79.49400165,20.60000038
78.97700336,18.75
78.88000323,19.10000038
78.70999744,22.14999962
78.09000232,28.54999924
78.47900226,28.89999962
78.74999835,27.75
78.62100055,29.0
78.20899799,33.59999847
78.28300311,37.40000153
78.20999744,41.59999847
78.19299915,42.25
78.20899799,43.0
78.48300006,42.70000076
78.85300281,42.25
78.7509978,41.79999924
78.88799884,42.20000076
78.80599811,40.95000076
79.21500232,40.65000153
78.98699786,39.70000076
79.31000354,37.70000076
79.2430022,36.34999847
79.18399646,36.25
79.34699847,34.75
79.07700183,34.5
79.02599933,35.20000076
79.01000049,35.20000076
79.07199695,34.75
79.18199756,35.04999924
79.03700092,34.79999924
79.43800189,34.15000153
79.38799884,32.59999847
79.37100055,29.5
79.48599841,24.79999924
79.56300189,21.39999962
79.47499683,17.64999962
79.83800342,13.10000038
79.32800128,11.05000019
79.38899829,10.30000019
79.09499957,10.80000019
79.2489989,11.60000038
78.91999652,13.19999981
79.08699634,15.39999962
78.82400348,17.10000038
78.88799884,17.79999924
78.98599841,18.45000076
79.02699878,20.04999924
78.93399646,19.0
79.14300372,18.60000038
79.28899982,18.35000038
78.80499866,20.25
78.75700214,21.95000076
78.4910033,25.25
78.70699908,29.45000076
78.81799915,32.5
78.3700011,35.09999847
78.34899738,37.59999847
78.41599872,36.90000153
78.68700244,37.54999924
78.63000323,38.25
78.81600024,38.75
79.15900256,38.90000153
78.75700214,38.04999924
79.11700275,37.84999847
79.22599628,38.65000153
79.21600177,36.84999847
79.52999713,33.75
79.67899921,28.89999962
79.73899677,25.39999962
79.55899646,23.10000038
79.85700061,22.10000038
79.48699786,20.04999924
79.38899829,19.29999924
79.00199725,20.60000038
78.91399982,22.14999962
79.10400226,22.64999962
78.95300128,23.75
79.10700061,25.10000038
78.95799854,25.54999924
79.35600116,25.10000038
79.08599689,26.04999924
79.29499652,25.45000076
79.26900317,26.14999962
79.23300006,26.10000038
79.44299915,25.5
79.33299854,24.60000038
79.21099689,23.39999962
79.25400378,24.5
78.97399738,26.10000038
79.05599811,28.70000076
78.49200275,30.85000038
78.88500049,32.0
78.60800006,34.0
78.5729964,34.34999847
78.7489989,35.15000153
78.75700214,36.5
78.57700183,37.45000076
78.87100055,38.34999847
78.78800037,38.79999924
78.95999744,37.09999847
78.97099902,37.0
79.23300006,36.90000153
79.26599719,36.5
78.93900134,35.84999847
79.16000201,35.45000076
79.03999927,33.65000153
79.11700275,32.54999924
79.13000323,31.14999962
79.44499805,28.60000038
79.48200061,26.14999962
79.80200031,23.45000076
79.7410033,21.64999962
79.45100238,19.29999924
79.26399829,18.14999962
79.21700122,18.45000076
79.00700214,21.75
78.85200336,22.75
78.70999744,25.29999924
78.74600055,25.79999924
78.95400073,26.35000038
78.78899982,26.54999924
78.96099689,28.04999924
79.13999774,27.79999924
78.91200092,28.5
78.96500232,28.60000038
78.91899707,28.29999924
79.15499713,28.54999924
78.94499805,29.89999962
79.13400104,30.5
78.98300006,31.79999924
78.87100055,32.5
78.89800098,33.34999847
78.86900165,33.04999924
79.15599658,33.84999847
78.77999713,33.84999847
79.14400317,34.95000076
79.12100055,35.25
79.19699695,35.79999924
78.91599872,35.45000076
79.21400287,34.70000076
79.17200305,34.20000076
79.17600085,33.15000153
79.52899768,30.75
79.10099628,30.64999962
79.28200366,29.39999962
79.22700336,28.95000076
79.38100269,30.39999962
79.1939986,29.85000038
79.39300372,28.60000038
79.4930022,26.20000076
79.32500293,23.85000038
79.48000171,20.89999962
79.41100146,20.10000038
79.09300067,20.5
79.05100085,21.29999924
79.13000323,20.89999962
79.13100269,22.89999962
79.04499652,23.54999924
79.0480025,24.95000076
78.98000171,25.29999924
79.04299762,24.89999962
79.12900378,26.35000038
79.16899707,26.0
78.9930022,27.70000076
79.03200366,25.79999924
79.02599933,26.35000038
78.9910033,26.95000076
79.05899646,26.45000076
79.35300281,26.85000038
79.12900378,26.5
79.06600024,27.75
79.09599902,28.60000038
79.15199878,28.75
79.22299792,28.79999924
78.9439986,30.35000038
79.02699878,31.79999924
78.77899768,32.09999847
79.03800037,33.45000076
79.13699939,33.25
79.15199878,33.5
79.20300128,32.40000153
79.23399951,31.39999962
79.14900043,30.35000038
79.0729964,29.14999962
79.2529967,28.89999962
79.36299731,28.10000038
79.18700244,28.25
79.06400134,28.75
79.15900256,28.89999962
79.15399768,28.64999962
79.28999927,28.04999924
79.35200336,26.89999962
79.65299823,25.89999962
79.51199939,23.0
79.56400134,22.39999962
79.38599994,21.20000076
79.27200153,21.10000038
78.96800067,21.75
78.96700122,22.39999962
79.34699847,22.35000038
79.27000262,21.85000038
79.18600299,22.89999962
79.27599933,22.70000076
79.39099719,21.70000076
79.44499805,22.29999924
79.66399982,19.70000076
79.71700122,19.29999924
79.3680022,17.70000076
79.70899799,17.14999962
79.26299884,18.60000038
78.80799701,20.20000076
78.98899677,21.75
79.28500201,21.14999962
79.47900226,21.25
79.15399768,20.64999962
79.4910033,21.20000076
78.77699878,22.54999924
79.00500323,25.89999962
78.56400134,29.20000076
78.29700305,32.70000076
78.31000354,38.65000153
77.83000018,38.34999847
78.09100177,40.90000153
78.34300067,41.90000153
78.6259978,41.5
78.86199786,42.20000076
78.5689986,41.04999924
78.77000262,40.09999847
79.10600116,40.45000076
79.00400378,40.04999924
79.15700366,39.40000153
79.31400134,38.45000076
79.26000049,38.75
79.04199817,38.25
79.27100208,38.25
79.16200092,37.15000153
79.18399646,36.90000153
79.09300067,38.15000153
78.95000293,39.09999847
78.7410033,39.25
78.93500354,39.59999847
78.69100024,41.04999924
78.55100085,40.84999847
78.91300037,42.29999924
78.91200092,41.70000076
78.93099811,42.20000076
79.08599689,41.54999924
79.13999774,41.70000076
79.08800342,39.45000076
79.48999622,36.70000076
79.26499774,34.04999924
79.30399921,30.95000076
79.26000049,32.20000076
78.99200275,33.04999924
79.00199725,34.40000153
79.22599628,34.34999847
79.70300128,32.09999847
79.80599811,28.20000076
79.79499652,17.54999924
79.66399982,3.450000048
79.09499957,0.0
78.83099963,6.599999905
78.60899951,12.30000019
78.78600146,12.0
78.8680022,11.05000019
78.94299915,11.14999962
78.97800281,11.55000019
78.68099811,12.30000019
78.67600085,13.89999962
79.26299884,13.19999981
79.70400073,13.44999981
79.66200092,11.89999962
79.76399829,8.649999619
79.8000014,3.799999952
80.07500293,0.0
80.21300342,0.0
80.58599689,0.0
80.26199939,0.0
80.41699817,0.0
80.5729964,0.0
80.66599872,0.0
80.14900043,0.0
79.08399799,0.0
78.43700244,4.699999809
77.9910033,8.699999809
78.22599628,12.85000038
77.33099963,14.10000038
77.55799701,18.85000038
76.59599902,19.29999924
77.23599841,22.75
77.23399951,19.20000076
77.00700214,20.25
76.84200122,28.35000038
76.62499835,28.35000038
76.70899799,27.79999924
76.45100238,27.64999962
76.91200092,25.89999962
77.02000262,26.0
76.89400317,25.95000076
76.88300159,24.14999962
76.79299762,14.05000019
76.88300159,32.04999924
76.98499896,46.0
77.44499805,43.0
78.20200183,40.25
79.11900165,40.5
78.62499835,35.0
78.63799884,34.15000153
78.70300128,33.25
79.3189986,29.10000038
79.33099963,26.35000038
78.93099811,22.35000038
80.01599719,19.0
79.46199634,17.85000038
79.07500293,18.29999924
78.91200092,21.29999924
78.622,24.70000076
78.61199786,28.89999962
78.81600024,29.89999962
78.16699817,32.40000153
78.30499866,32.84999847
78.57600238,34.34999847
78.94000079,34.34999847
79.02499988,34.59999847
79.23899677,32.65000153
79.26599719,31.95000076
79.30899646,30.60000038
79.16499927,28.95000076
79.24999835,26.79999924
79.31000354,23.95000076
79.35500171,22.39999962
78.91200092,22.10000038
79.31600024,22.89999962
78.91499927,24.04999924
79.06200244,24.54999924
78.78999927,25.35000038
78.71999957,26.54999924
79.1239989,27.0
78.74999835,26.70000076
79.43600299,28.5
78.87699725,28.0
79.23499896,27.5
79.05100085,25.89999962
79.77599933,22.10000038
79.61700275,17.75
79.69100024,13.14999962
79.45200183,12.25
79.14500262,13.0
79.0029967,15.44999981
78.78400256,17.75
78.71199634,21.39999962
78.5460036,23.0
78.78800037,25.39999962
78.69100024,24.75
79.15499713,23.20000076
79.27699878,22.85000038
79.33299854,21.75
79.33699634,20.0
79.43399646,18.10000038
79.31699969,16.45000076
79.55399921,14.85000038
79.14800098,14.75
79.16100146,15.85000038
79.11299731,17.5
79.30499866,18.39999962
78.78500201,20.95000076
78.8700011,22.45000076
78.7509978,24.35000038
78.46600177,26.85000038
78.34000232,28.95000076
78.46199634,30.60000038
78.85600116,30.79999924
78.81600024,30.35000038
78.92400195,31.0
78.91300037,31.20000076
78.94299915,31.70000076
78.84899738,32.5
79.02599933,32.34999847
79.01000049,32.20000076
79.22800281,31.14999962
79.28700092,30.64999962
79.15099933,29.45000076
79.22099902,29.20000076
79.16399982,28.64999962
79.23999622,28.70000076
79.17999866,27.54999924
79.22299792,27.35000038
79.09699847,27.35000038
79.14999988,28.29999924
79.41699817,29.60000038
79.09799792,29.64999962
78.87900378,29.10000038
79.23899677,30.29999924
79.12499835,31.25
78.9459975,31.70000076
78.9230025,31.14999962
79.14300372,31.25
79.14400317,30.60000038
79.09499957,30.79999924
79.07800128,30.39999962
79.38100269,30.20000076
79.19199969,28.89999962
78.88599994,30.89999962
79.36399677,28.89999962
79.33800342,29.35000038
79.16100146,30.39999962
79.00199725,31.35000038
78.84200122,32.65000153
78.99799945,32.25
78.78600146,32.54999924
78.8229964,33.70000076
79.18399646,33.54999924
79.16999652,32.84999847
79.44299915,32.09999847
79.17400195,30.95000076
79.497,29.25
79.56799915,25.64999962
79.91899707,19.79999924
79.60800006,14.25
80.13999774,8.600000381
79.98699786,3.549999952
80.40199878,0.0
80.34999683,0.0
80.27300098,0.0
80.39500262,0.0
80.73999622,0.0
80.55599811,0.0
80.1979964,0.0
80.71600177,0.0
80.96099689,0.0
80.35700061,0.0
80.35999896,0.0
80.66300037,0.0
79.91599872,0.0
79.36299731,0.0
79.00900104,3.849999905
77.8229964,12.55000019
77.77499988,24.70000076
77.46800067,28.39999962
77.09499957,38.34999847
77.37299945,44.45000076
77.48300006,42.40000153
78.34000232,40.09999847
78.64199664,37.40000153
79.06400134,34.09999847
79.31600024,31.60000038
79.72399738,30.25
79.52000262,26.25
79.63300159,23.10000038
79.42899921,20.20000076
79.50700214,20.35000038
79.09599902,21.29999924
78.6259978,20.70000076
78.59499957,20.70000076
78.02000262,22.95000076
77.99200275,21.75
77.65900256,21.75
77.76699664,21.35000038
77.41000201,17.85000038
77.26299884,15.10000038
76.96099689,12.75
76.35999896,12.30000019
76.2430022,15.14999962
75.64400317,16.20000076
75.80200031,21.70000076
75.45799854,24.25
75.9950011,22.25
75.79199817,20.85000038
75.85200336,19.14999962
75.67799976,17.25
75.5709975,19.39999962
75.67799976,19.5
75.18099811,24.75
75.6750014,31.35000038
75.74999835,27.10000038
76.00199725,37.25
76.04399707,35.95000076
76.62499835,33.25
76.89199664,33.65000153
77.93399646,34.09999847
77.58800342,34.34999847
78.00700214,29.60000038
78.13400104,27.29999924
78.43299701,25.45000076
78.24200275,27.95000076
79.00600269,25.79999924
78.872,23.35000038
78.71700122,23.75
79.02400043,23.14999962
78.91399982,22.29999924
78.7980025,22.35000038
78.98599841,19.0
78.77000262,18.5
79.10600116,19.45000076
78.80699756,16.75
79.25600269,23.20000076
79.33599689,29.54999924
79.27400043,28.85000038
78.97499683,28.85000038
79.59400012,16.85000038
79.45000293,18.95000076
79.3759978,18.89999962
79.43500354,19.54999924
79.35999896,20.29999924
79.02000262,16.85000038
79.1730025,11.0
78.93099811,13.80000019
78.92400195,16.79999924
78.43199756,18.0
78.8209975,22.39999962
78.81699969,23.14999962
78.75700214,23.79999924
78.85899951,23.89999962
78.8209975,23.39999962
79.23399951,24.10000038
78.78300311,23.60000038
78.5729964,22.20000076
79.22900226,21.39999962
78.97399738,20.39999962
79.23499896,19.64999962
79.39199664,18.79999924
78.83800342,20.0
78.48000171,20.60000038
78.69199969,21.79999924
78.63400104,22.25
78.6939986,22.95000076
79.00600269,22.89999962
79.10200336,24.85000038
79.02499988,24.89999962
79.19900348,24.39999962
79.27899768,25.5
79.13599994,25.64999962
78.91200092,25.04999924
79.02899768,25.79999924
79.35999896,25.39999962
79.43800189,24.0
79.4210036,23.5
79.60999896,21.85000038
79.38599994,20.14999962
79.15399768,19.54999924
79.53300311,19.0
79.37699725,19.89999962
79.06999805,19.54999924
78.78400256,21.54999924
79.25500323,21.04999924
79.15399768,21.64999962
79.14800098,21.35000038
79.1959975,22.79999924
78.82400348,21.64999962
79.22399738,21.20000076
