廠商名稱,污染審驗編號,國產/進口,引擎族,引擎型式,車型名稱,總重,my_數量_1_11,my_車型名稱,車種底盤別,進口國產別,核章_12月,my_數量_1_12,my_車型名稱_full
常榮機械股份有限公司,C1D672002I-1,進口,LFPT6728JA0,F4AFE611D＊P,IVECO ML180E32 6570  6728c.c. M9 2D  大貨車底盤,18500.0,0.0,IVECO ML180E32 6570 6728c.c. M9 2D,大貨車底盤,,0.0,0.0,IVECO ML180E32 6570 6728c.c. M9 2D 大貨車底盤
常榮機械股份有限公司,C1D672002I-1,進口,LFPT6728JA0,F4AFE611D＊P,IVECO ML180E32K 3690  6728c.c. M9 2D  大貨車底盤,18500.0,0.0,IVECO ML180E32K 3690 6728c.c. M9 2D,大貨車底盤,,0.0,0.0,IVECO ML180E32K 3690 6728c.c. M9 2D 大貨車底盤
常榮機械股份有限公司,C1D672002I-1,進口,LFPT6728JA0,F4AFE611D＊P,IVECO ML180E32 6570  6728c.c. A12 2D  大貨車底盤,18500.0,0.0,IVECO ML180E32 6570 6728c.c. A12 2D,大貨車底盤,,0.0,0.0,IVECO ML180E32 6570 6728c.c. A12 2D 大貨車底盤
常榮機械股份有限公司,C1D672002I-1,進口,LFPT6728JA0,F4AFE611D＊P,IVECO ML180E32 4185  6728c.c. M9 2D  大貨車底盤,18500.0,6.0,IVECO ML180E32 4185 6728c.c. M9 2D,大貨車底盤,,0.0,6.0,IVECO ML180E32 4185 6728c.c. M9 2D 大貨車底盤
常榮機械股份有限公司,C1D672002I-1,進口,LFPT6728JA0,F4AFE611D＊P,IVECO ML180E32 5670  6728c.c. A12 2D  大貨車底盤,18500.0,0.0,IVECO ML180E32 5670 6728c.c. A12 2D,大貨車底盤,,0.0,0.0,IVECO ML180E32 5670 6728c.c. A12 2D 大貨車底盤
常榮機械股份有限公司,C1D672002I-1,進口,LFPT6728JA0,F4AFE611D＊P,IVECO ML180E32 5175  6728c.c. A12 2D  大貨車底盤,18500.0,0.0,IVECO ML180E32 5175 6728c.c. A12 2D,大貨車底盤,,0.0,0.0,IVECO ML180E32 5175 6728c.c. A12 2D 大貨車底盤
常榮機械股份有限公司,C3D672001I-1,進口,NFPT6728JA0,F4AFE611D＊P,IVECO ML180E32 5175  6728c.c. M9 2D  大貨車底盤,18500.0,2.0,IVECO ML180E32 5175 6728c.c. M9 2D,大貨車底盤,,0.0,2.0,IVECO ML180E32 5175 6728c.c. M9 2D 大貨車底盤
常榮機械股份有限公司,C3D672001I-1,進口,NFPT6728JA0,F4AFE611D＊P,IVECO ML180E32 3690  6728c.c. A12 2D  大貨車底盤,18500.0,0.0,IVECO ML180E32 3690 6728c.c. A12 2D,大貨車底盤,,0.0,0.0,IVECO ML180E32 3690 6728c.c. A12 2D 大貨車底盤
常榮機械股份有限公司,C3D672001I-1,進口,NFPT6728JA0,F4AFE611D＊P,IVECO ML180E32 5175  6728c.c. A12 2D  大貨車底盤,18500.0,2.0,IVECO ML180E32 5175 6728c.c. A12 2D,大貨車底盤,,0.0,2.0,IVECO ML180E32 5175 6728c.c. A12 2D 大貨車底盤
常榮機械股份有限公司,C3D672001I-1,進口,NFPT6728JA0,F4AFE611D＊P,IVECO ML180E32 4185  6728c.c. A12 2D  大貨車底盤,18500.0,0.0,IVECO ML180E32 4185 6728c.c. A12 2D,大貨車底盤,,0.0,0.0,IVECO ML180E32 4185 6728c.c. A12 2D 大貨車底盤
常榮機械股份有限公司,C3D672001I-1,進口,NFPT6728JA0,F4AFE611D＊P,IVECO ML180E32 6210  6728c.c. A12 2D  大貨車底盤,18500.0,1.0,IVECO ML180E32 6210 6728c.c. A12 2D,大貨車底盤,,0.0,1.0,IVECO ML180E32 6210 6728c.c. A12 2D 大貨車底盤
常榮機械股份有限公司,C3D672001I-1,進口,NFPT6728JA0,F4AFE611D＊P,IVECO ML180E32 6570  6728c.c. A12 2D  大貨車底盤,18500.0,12.0,IVECO ML180E32 6570 6728c.c. A12 2D,大貨車底盤,,0.0,12.0,IVECO ML180E32 6570 6728c.c. A12 2D 大貨車底盤
常榮機械股份有限公司,C3D672001I-1,進口,NFPT6728JA0,F4AFE611D＊P,IVECO ML180E32 6570  6728c.c. M9 2D  大貨車底盤,18500.0,0.0,IVECO ML180E32 6570 6728c.c. M9 2D,大貨車底盤,,0.0,0.0,IVECO ML180E32 6570 6728c.c. M9 2D 大貨車底盤
常榮機械股份有限公司,C3D672001I-1,進口,NFPT6728JA0,F4AFE611D＊P,IVECO ML180E32 4185  6728c.c. M9 2D  大貨車底盤,18500.0,4.0,IVECO ML180E32 4185 6728c.c. M9 2D,大貨車底盤,,0.0,4.0,IVECO ML180E32 4185 6728c.c. M9 2D 大貨車底盤
常榮機械股份有限公司,C3D672001I-1,進口,NFPT6728JA0,F4AFE611D＊P,IVECO ML180E32 3690  6728c.c. M9 2D  大貨車底盤,18500.0,3.0,IVECO ML180E32 3690 6728c.c. M9 2D,大貨車底盤,,0.0,3.0,IVECO ML180E32 3690 6728c.c. M9 2D 大貨車底盤
常榮機械股份有限公司,C3D672001I-1,進口,NFPT6728JA0,F4AFE611D＊P,IVECO ML180E32 5670  6728c.c. A12 2D  大貨車底盤,18500.0,1.0,IVECO ML180E32 5670 6728c.c. A12 2D,大貨車底盤,,0.0,1.0,IVECO ML180E32 5670 6728c.c. A12 2D 大貨車底盤
常榮機械股份有限公司,C3D672001I-1,進口,NFPT6728JA0,F4AFE611D＊P,IVECO ML180E32 6210  6728c.c. M9 2D  大貨車底盤,18500.0,0.0,IVECO ML180E32 6210 6728c.c. M9 2D,大貨車底盤,,0.0,0.0,IVECO ML180E32 6210 6728c.c. M9 2D 大貨車底盤
常榮機械股份有限公司,C3D672001I-1,進口,NFPT6728JA0,F4AFE611D＊P,IVECO ML180E32 5670  6728c.c. M9 2D  大貨車底盤,18500.0,2.0,IVECO ML180E32 5670 6728c.c. M9 2D,大貨車底盤,,0.0,2.0,IVECO ML180E32 5670 6728c.c. M9 2D 大貨車底盤
德曼汽車股份有限公司,C2D675003G-1,進口,KMN06.8FZA0-C2,D0836LFLAQ,MAN TGL 12.250 4X2 BB  6871c.c. A12 4D  消防車底盤,12800.0,0.0,MAN TGL 12.250 4X2 BB 6871c.c. A12 4D,消防車底盤,,0.0,0.0,MAN TGL 12.250 4X2 BB 6871c.c. A12 4D 消防車底盤
德曼汽車股份有限公司,C2D675003G-1,進口,KMN06.8FZA0-C2,D0836LFLAQ,MAN TGM 15.250 4X2 BB  6871c.c. A12 2D  消防車底盤,15000.0,0.0,MAN TGM 15.250 4X2 BB 6871c.c. A12 2D,消防車底盤,,0.0,0.0,MAN TGM 15.250 4X2 BB 6871c.c. A12 2D 消防車底盤
德曼汽車股份有限公司,C2D675003G-1,進口,KMN06.8FZA0-C2,D0836LFLAP,MAN TGM 18.320 4x2 BL CH  6871c.c. A12 2D 軸距6175mm 大貨車底盤,19000.0,0.0,MAN TGM 18.320 4x2 BL CH 6871c.c. A12 2D 軸距6175mm,大貨車底盤,,0.0,0.0,MAN TGM 18.320 4x2 BL CH 6871c.c. A12 2D 軸距6175mm 大貨車底盤
德曼汽車股份有限公司,C4D675004G-1,進口,KMN06.8FZA0-C4,D0836LFLAP,MAN TGM 18.320 4x2 BB CH  6871c.c. A12 2D 軸距4425mm (德國) 大貨車底盤,19000.0,0.0,MAN TGM 18.320 4x2 BB CH 6871c.c. A12 2D 軸距4425mm (德國),大貨車底盤,,0.0,0.0,MAN TGM 18.320 4x2 BB CH 6871c.c. A12 2D 軸距4425mm (德國) 大貨車底盤
德曼汽車股份有限公司,C4D675004G-1,進口,KMN06.8FZA0-C4,D0836LFLAR,MAN TGM 18.290 4x4 BB CH  6871c.c. A12 2D (德國) 消防車底盤,18000.0,0.0,MAN TGM 18.290 4x4 BB CH 6871c.c. A12 2D (德國),消防車底盤,,0.0,0.0,MAN TGM 18.290 4x4 BB CH 6871c.c. A12 2D (德國) 消防車底盤
德曼汽車股份有限公司,C4D675004G-1,進口,KMN06.8FZA0-C4,D0836LFLAQ,MAN TGM 15.250 4X2 BB  6871c.c. A12 2D (奧地利) 消防車底盤,15000.0,0.0,MAN TGM 15.250 4X2 BB 6871c.c. A12 2D (奧地利),消防車底盤,,0.0,0.0,MAN TGM 15.250 4X2 BB 6871c.c. A12 2D (奧地利) 消防車底盤
德曼汽車股份有限公司,C4D675004G-1,進口,KMN06.8FZA0-C4,D0836LFLAP,MAN TGM 18.320 4x2 BB CH  6871c.c. A12 2D 軸距4125mm (波蘭) 大貨車底盤,19000.0,0.0,MAN TGM 18.320 4x2 BB CH 6871c.c. A12 2D 軸距4125mm (波蘭),大貨車底盤,,0.0,0.0,MAN TGM 18.320 4x2 BB CH 6871c.c. A12 2D 軸距4125mm (波蘭) 大貨車底盤
德曼汽車股份有限公司,C4D675004G-1,進口,KMN06.8FZA0-C4,D0836LFLAP,MAN TGM 18.320 4x2 BB CH  6871c.c. M8 2D 軸距3875mm (波蘭) 大貨車底盤,18600.0,0.0,MAN TGM 18.320 4x2 BB CH 6871c.c. M8 2D 軸距3875mm (波蘭),大貨車底盤,,0.0,0.0,MAN TGM 18.320 4x2 BB CH 6871c.c. M8 2D 軸距3875mm (波蘭) 大貨車底盤
德曼汽車股份有限公司,C4D675004G-1,進口,KMN06.8FZA0-C4,D0836LFLAQ,MAN TGL 12.250 4X2 BB  6871c.c. A12 4D (奧地利) 消防車底盤,12800.0,0.0,MAN TGL 12.250 4X2 BB 6871c.c. A12 4D (奧地利),消防車底盤,,0.0,0.0,MAN TGL 12.250 4X2 BB 6871c.c. A12 4D (奧地利) 消防車底盤
德曼汽車股份有限公司,C4D675004G-1,進口,KMN06.8FZA0-C4,D0836LFLAQ,MAN TGL 12.250 4x2 BB CH  6871c.c. A12 4D (德國) 消防車底盤,12800.0,0.0,MAN TGL 12.250 4x2 BB CH 6871c.c. A12 4D (德國),消防車底盤,,0.0,0.0,MAN TGL 12.250 4x2 BB CH 6871c.c. A12 4D (德國) 消防車底盤
德曼汽車股份有限公司,C4D675004G-1,進口,KMN06.8FZA0-C4,D0836LFLAP,MAN TGM 18.320 4x2 BB CH  6871c.c. A12 2D 軸距5425mm (德國) 大貨車底盤,19000.0,0.0,MAN TGM 18.320 4x2 BB CH 6871c.c. A12 2D 軸距5425mm (德國),大貨車底盤,,0.0,0.0,MAN TGM 18.320 4x2 BB CH 6871c.c. A12 2D 軸距5425mm (德國) 大貨車底盤
德曼汽車股份有限公司,C4D675004G-1,進口,KMN06.8FZA0-C4,D0836LFLAR,MAN TGM 18.290 4x2 BL CH  6871c.c. A12 4D 軸距4425mm (波蘭) 消防車底盤,19500.0,2.0,MAN TGM 18.290 4x2 BL CH 6871c.c. A12 4D 軸距4425mm (波蘭),消防車底盤,,0.0,2.0,MAN TGM 18.290 4x2 BL CH 6871c.c. A12 4D 軸距4425mm (波蘭) 消防車底盤
德曼汽車股份有限公司,C4D675004G-1,進口,KMN06.8FZA0-C4,D0836LFLAP,MAN TGM 18.320 4x2 BB CH  6871c.c. M8 2D 軸距5775mm (波蘭) 大貨車底盤,18600.0,0.0,MAN TGM 18.320 4x2 BB CH 6871c.c. M8 2D 軸距5775mm (波蘭),大貨車底盤,,0.0,0.0,MAN TGM 18.320 4x2 BB CH 6871c.c. M8 2D 軸距5775mm (波蘭) 大貨車底盤
德曼汽車股份有限公司,C4D675004G-1,進口,KMN06.8FZA0-C4,D0836LFLAQ,MAN TGM 15.250 4x2 BB CH  6871c.c. A12 2D (德國) 消防車底盤,16000.0,0.0,MAN TGM 15.250 4x2 BB CH 6871c.c. A12 2D (德國),消防車底盤,,0.0,0.0,MAN TGM 15.250 4x2 BB CH 6871c.c. A12 2D (德國) 消防車底盤
德曼汽車股份有限公司,C4D675004G-1,進口,KMN06.8FZA0-C4,D0836LFLAP,MAN TGM 18.320 4x2 LL CH  6871c.c. A12 2D 軸距4425mm (德國) 大貨車底盤,19000.0,0.0,MAN TGM 18.320 4x2 LL CH 6871c.c. A12 2D 軸距4425mm (德國),大貨車底盤,,0.0,0.0,MAN TGM 18.320 4x2 LL CH 6871c.c. A12 2D 軸距4425mm (德國) 大貨車底盤
德曼汽車股份有限公司,C4D675004G-1,進口,KMN06.8FZA0-C4,D0836LFLAP,MAN TGM 18.320 4x2 BB CH  6871c.c. A12 2D 軸距6175mm (波蘭) 大貨車底盤,19000.0,1.0,MAN TGM 18.320 4x2 BB CH 6871c.c. A12 2D 軸距6175mm (波蘭),大貨車底盤,,0.0,1.0,MAN TGM 18.320 4x2 BB CH 6871c.c. A12 2D 軸距6175mm (波蘭) 大貨車底盤
德曼汽車股份有限公司,C4D675004G-1,進口,KMN06.8FZA0-C4,D0836LFLAQ,MAN TGM 15.250 4X2 BB  6871c.c. A12 2D (波蘭) 消防車底盤,15000.0,0.0,MAN TGM 15.250 4X2 BB 6871c.c. A12 2D (波蘭),消防車底盤,,0.0,0.0,MAN TGM 15.250 4X2 BB 6871c.c. A12 2D (波蘭) 消防車底盤
德曼汽車股份有限公司,C4D675004G-1,進口,KMN06.8FZA0-C4,D0836LFLAP,MAN TGM 18.320 4x2 BB CH  6871c.c. A12 2D 軸距3875mm (波蘭) 大貨車底盤,19000.0,1.0,MAN TGM 18.320 4x2 BB CH 6871c.c. A12 2D 軸距3875mm (波蘭),大貨車底盤,,0.0,1.0,MAN TGM 18.320 4x2 BB CH 6871c.c. A12 2D 軸距3875mm (波蘭) 大貨車底盤
德曼汽車股份有限公司,C4D675004G-1,進口,KMN06.8FZA0-C4,D0836LFLAR,MAN TGM 18.290 4x2 BL CH  6871c.c. A12 4D 軸距4425mm (德國) 消防車底盤,19500.0,0.0,MAN TGM 18.290 4x2 BL CH 6871c.c. A12 4D 軸距4425mm (德國),消防車底盤,,0.0,0.0,MAN TGM 18.290 4x2 BL CH 6871c.c. A12 4D 軸距4425mm (德國) 消防車底盤
德曼汽車股份有限公司,C4D675004G-1,進口,KMN06.8FZA0-C4,D0836LFLAP,MAN TGM 18.320 4x2 BB CH  6871c.c. A12 2D 軸距4125mm (德國) 大貨車底盤,19000.0,0.0,MAN TGM 18.320 4x2 BB CH 6871c.c. A12 2D 軸距4125mm (德國),大貨車底盤,,0.0,0.0,MAN TGM 18.320 4x2 BB CH 6871c.c. A12 2D 軸距4125mm (德國) 大貨車底盤
德曼汽車股份有限公司,C4D675004G-1,進口,KMN06.8FZA0-C4,D0836LFLAP,MAN TGM 18.320 4x2 BB CH  6871c.c. M8 2D 軸距4125mm (波蘭) 大貨車底盤,19000.0,0.0,MAN TGM 18.320 4x2 BB CH 6871c.c. M8 2D 軸距4125mm (波蘭),大貨車底盤,,0.0,0.0,MAN TGM 18.320 4x2 BB CH 6871c.c. M8 2D 軸距4125mm (波蘭) 大貨車底盤
德曼汽車股份有限公司,C4D675004G-1,進口,KMN06.8FZA0-C4,D0836LFLAQ,MAN TGM 15.250 4x2 BB CH  6871c.c. A12 4D (德國) 消防車底盤,16000.0,0.0,MAN TGM 15.250 4x2 BB CH 6871c.c. A12 4D (德國),消防車底盤,,0.0,0.0,MAN TGM 15.250 4x2 BB CH 6871c.c. A12 4D (德國) 消防車底盤
德曼汽車股份有限公司,C4D675004G-1,進口,KMN06.8FZA0-C4,D0836LFLAP,MAN TGM 18.320 4x2 BB CH  6871c.c. M8 2D 軸距5775mm (德國) 大貨車底盤,18600.0,0.0,MAN TGM 18.320 4x2 BB CH 6871c.c. M8 2D 軸距5775mm (德國),大貨車底盤,,0.0,0.0,MAN TGM 18.320 4x2 BB CH 6871c.c. M8 2D 軸距5775mm (德國) 大貨車底盤
德曼汽車股份有限公司,C4D675004G-1,進口,KMN06.8FZA0-C4,D0836LFLAP,MAN TGM 18.320 4x2 BB CH  6871c.c. A12 2D 軸距5775mm (德國) 大貨車底盤,18600.0,0.0,MAN TGM 18.320 4x2 BB CH 6871c.c. A12 2D 軸距5775mm (德國),大貨車底盤,,0.0,0.0,MAN TGM 18.320 4x2 BB CH 6871c.c. A12 2D 軸距5775mm (德國) 大貨車底盤
德曼汽車股份有限公司,C4D675004G-1,進口,KMN06.8FZA0-C4,D0836LFLAP,MAN TGM 18.320 4x2 BB CH  6871c.c. A12 2D 軸距3875mm (德國) 大貨車底盤,19000.0,0.0,MAN TGM 18.320 4x2 BB CH 6871c.c. A12 2D 軸距3875mm (德國),大貨車底盤,,0.0,0.0,MAN TGM 18.320 4x2 BB CH 6871c.c. A12 2D 軸距3875mm (德國) 大貨車底盤
德曼汽車股份有限公司,C4D675004G-1,進口,KMN06.8FZA0-C4,D0836LFLAP,MAN TGM 18.320 4x2 BB CH  6871c.c. A12 2D 軸距5075mm (德國) 大貨車底盤,18600.0,0.0,MAN TGM 18.320 4x2 BB CH 6871c.c. A12 2D 軸距5075mm (德國),大貨車底盤,,0.0,0.0,MAN TGM 18.320 4x2 BB CH 6871c.c. A12 2D 軸距5075mm (德國) 大貨車底盤
德曼汽車股份有限公司,C4D675004G-1,進口,KMN06.8FZA0-C4,D0836LFLAP,MAN TGM 18.320 4x2 BB CH  6871c.c. A12 2D 軸距5775mm (波蘭) 大貨車底盤,18600.0,1.0,MAN TGM 18.320 4x2 BB CH 6871c.c. A12 2D 軸距5775mm (波蘭),大貨車底盤,,0.0,1.0,MAN TGM 18.320 4x2 BB CH 6871c.c. A12 2D 軸距5775mm (波蘭) 大貨車底盤
德曼汽車股份有限公司,C4D675004G-1,進口,KMN06.8FZA0-C4,D0836LFLAQ,MAN TGM 15.250 4X2 BB  6871c.c. A12 2D (德國) 消防車底盤,15000.0,0.0,MAN TGM 15.250 4X2 BB 6871c.c. A12 2D (德國),消防車底盤,,0.0,0.0,MAN TGM 15.250 4X2 BB 6871c.c. A12 2D (德國) 消防車底盤
德曼汽車股份有限公司,C4D675004G-1,進口,KMN06.8FZA0-C4,D0836LFLAP,MAN TGM 18.320 4x2 BL CH  6871c.c. A12 2D 軸距6575mm (波蘭) 大貨車底盤,19000.0,1.0,MAN TGM 18.320 4x2 BL CH 6871c.c. A12 2D 軸距6575mm (波蘭),大貨車底盤,,0.0,1.0,MAN TGM 18.320 4x2 BL CH 6871c.c. A12 2D 軸距6575mm (波蘭) 大貨車底盤
德曼汽車股份有限公司,C4D675004G-1,進口,KMN06.8FZA0-C4,D0836LFLAP,MAN TGM 18.320 4x2 BL CH  6871c.c. A12 2D 軸距6575mm (德國) 大貨車底盤,19000.0,0.0,MAN TGM 18.320 4x2 BL CH 6871c.c. A12 2D 軸距6575mm (德國),大貨車底盤,,0.0,0.0,MAN TGM 18.320 4x2 BL CH 6871c.c. A12 2D 軸距6575mm (德國) 大貨車底盤
德曼汽車股份有限公司,C4D675004G-1,進口,KMN06.8FZA0-C4,D0836LFLAQ,MAN TGM 15.250 4x2 BB CH  6871c.c. A12 4D (波蘭) 消防車底盤,16000.0,29.0,MAN TGM 15.250 4x2 BB CH 6871c.c. A12 4D (波蘭),消防車底盤,,0.0,29.0,MAN TGM 15.250 4x2 BB CH 6871c.c. A12 4D (波蘭) 消防車底盤
德曼汽車股份有限公司,C4D675004G-1,進口,KMN06.8FZA0-C4,D0836LFLAP,MAN TGM 18.320 4x2 BB CH  6871c.c. A12 2D 軸距4425mm (波蘭) 大貨車底盤,19000.0,0.0,MAN TGM 18.320 4x2 BB CH 6871c.c. A12 2D 軸距4425mm (波蘭),大貨車底盤,,0.0,0.0,MAN TGM 18.320 4x2 BB CH 6871c.c. A12 2D 軸距4425mm (波蘭) 大貨車底盤
德曼汽車股份有限公司,C4D675004G-1,進口,KMN06.8FZA0-C4,D0836LFLAP,MAN TGM 18.320 4x2 BB CH  6871c.c. A12 2D 軸距5075mm (波蘭) 大貨車底盤,18600.0,0.0,MAN TGM 18.320 4x2 BB CH 6871c.c. A12 2D 軸距5075mm (波蘭),大貨車底盤,,0.0,0.0,MAN TGM 18.320 4x2 BB CH 6871c.c. A12 2D 軸距5075mm (波蘭) 大貨車底盤
德曼汽車股份有限公司,C4D675004G-1,進口,KMN06.8FZA0-C4,D0836LFLAQ,MAN TGM 15.250 4x2 BB CH  6871c.c. A12 2D (波蘭) 消防車底盤,16000.0,1.0,MAN TGM 15.250 4x2 BB CH 6871c.c. A12 2D (波蘭),消防車底盤,,0.0,1.0,MAN TGM 15.250 4x2 BB CH 6871c.c. A12 2D (波蘭) 消防車底盤
德曼汽車股份有限公司,C4D675004G-1,進口,KMN06.8FZA0-C4,D0836LFLAP,MAN TGM 18.320 4x2 BB CH  6871c.c. A12 2D 軸距5425mm (波蘭) 大貨車底盤,19000.0,1.0,MAN TGM 18.320 4x2 BB CH 6871c.c. A12 2D 軸距5425mm (波蘭),大貨車底盤,,0.0,1.0,MAN TGM 18.320 4x2 BB CH 6871c.c. A12 2D 軸距5425mm (波蘭) 大貨車底盤
德曼汽車股份有限公司,C4D675004G-1,進口,KMN06.8FZA0-C4,D0836LFLAR,MAN TGM 18.290 4x4 BB CH  6871c.c. A12 2D (波蘭) 消防車底盤,18000.0,0.0,MAN TGM 18.290 4x4 BB CH 6871c.c. A12 2D (波蘭),消防車底盤,,0.0,0.0,MAN TGM 18.290 4x4 BB CH 6871c.c. A12 2D (波蘭) 消防車底盤
德曼汽車股份有限公司,C4D675004G-1,進口,KMN06.8FZA0-C4,D0836LFLAP,MAN TGM 18.320 4x2 BL CH  6871c.c. A12 2D 軸距6175mm (奧地利) 大貨車底盤,19000.0,0.0,MAN TGM 18.320 4x2 BL CH 6871c.c. A12 2D 軸距6175mm (奧地利),大貨車底盤,,0.0,0.0,MAN TGM 18.320 4x2 BL CH 6871c.c. A12 2D 軸距6175mm (奧地利) 大貨車底盤
德曼汽車股份有限公司,C4D675004G-1,進口,KMN06.8FZA0-C4,D0836LFLAR,MAN TGM 18.290 4x4 BB CH  6871c.c. A12 2D (奧地利) 消防車底盤,18000.0,0.0,MAN TGM 18.290 4x4 BB CH 6871c.c. A12 2D (奧地利),消防車底盤,,0.0,0.0,MAN TGM 18.290 4x4 BB CH 6871c.c. A12 2D (奧地利) 消防車底盤
德曼汽車股份有限公司,C4D675004G-1,進口,KMN06.8FZA0-C4,D0836LFLAP,MAN TGM 18.320 4x2 BL CH  6871c.c. A12 2D 軸距6175mm (波蘭) 大貨車底盤,19000.0,2.0,MAN TGM 18.320 4x2 BL CH 6871c.c. A12 2D 軸距6175mm (波蘭),大貨車底盤,,0.0,2.0,MAN TGM 18.320 4x2 BL CH 6871c.c. A12 2D 軸距6175mm (波蘭) 大貨車底盤
德曼汽車股份有限公司,C4D675004G-1,進口,KMN06.8FZA0-C4,D0836LFLAP,MAN TGM 18.320 4x2 BL CH  6871c.c. A12 2D 軸距6175mm (德國) 大貨車底盤,19000.0,0.0,MAN TGM 18.320 4x2 BL CH 6871c.c. A12 2D 軸距6175mm (德國),大貨車底盤,,0.0,0.0,MAN TGM 18.320 4x2 BL CH 6871c.c. A12 2D 軸距6175mm (德國) 大貨車底盤
德曼汽車股份有限公司,C4D675004G-1,進口,KMN06.8FZA0-C4,D0836LFLAP,MAN TGM 18.320 4x2 BB CH  6871c.c. A12 2D 軸距6175mm (德國) 大貨車底盤,19000.0,0.0,MAN TGM 18.320 4x2 BB CH 6871c.c. A12 2D 軸距6175mm (德國),大貨車底盤,,0.0,0.0,MAN TGM 18.320 4x2 BB CH 6871c.c. A12 2D 軸距6175mm (德國) 大貨車底盤
德曼汽車股份有限公司,C4D675004G-1,進口,KMN06.8FZA0-C4,D0836LFLAP,MAN TGM 18.320 4x2 LL CH  6871c.c. A12 2D 軸距4425mm (波蘭) 大貨車底盤,19000.0,0.0,MAN TGM 18.320 4x2 LL CH 6871c.c. A12 2D 軸距4425mm (波蘭),大貨車底盤,,0.0,0.0,MAN TGM 18.320 4x2 LL CH 6871c.c. A12 2D 軸距4425mm (波蘭) 大貨車底盤
德曼汽車股份有限公司,C4D675004G-1,進口,KMN06.8FZA0-C4,D0836LFLAQ,MAN TGL 12.250 4x2 BB CH  6871c.c. A12 4D (波蘭) 消防車底盤,12800.0,20.0,MAN TGL 12.250 4x2 BB CH 6871c.c. A12 4D (波蘭),消防車底盤,,0.0,20.0,MAN TGL 12.250 4x2 BB CH 6871c.c. A12 4D (波蘭) 消防車底盤
德曼汽車股份有限公司,C4D675004G-1,進口,KMN06.8FZA0-C4,D0836LFLAP,MAN TGM 18.320 4x2 BB CH  6871c.c. M8 2D 軸距3875mm (德國) 大貨車底盤,18600.0,0.0,MAN TGM 18.320 4x2 BB CH 6871c.c. M8 2D 軸距3875mm (德國),大貨車底盤,,0.0,0.0,MAN TGM 18.320 4x2 BB CH 6871c.c. M8 2D 軸距3875mm (德國) 大貨車底盤
德曼汽車股份有限公司,C4D675004G-1,進口,KMN06.8FZA0-C4,D0836LFLAP,MAN TGM 18.320 4x2 BB CH  6871c.c. M8 2D 軸距4125mm (德國) 大貨車底盤,19000.0,0.0,MAN TGM 18.320 4x2 BB CH 6871c.c. M8 2D 軸距4125mm (德國),大貨車底盤,,0.0,0.0,MAN TGM 18.320 4x2 BB CH 6871c.c. M8 2D 軸距4125mm (德國) 大貨車底盤
德曼汽車股份有限公司,C2D675002G-1,進口,KMN12.4FZA8-C2,D2676LF78,MAN TGS 33.510 6x4 BB SA  12419c.c. M16 2D  曳引車,33000.0,0.0,MAN TGS 33.510 6x4 BB SA 12419c.c. M16 2D,曳引車,,0.0,0.0,MAN TGS 33.510 6x4 BB SA 12419c.c. M16 2D 曳引車
德曼汽車股份有限公司,C2D675002G-1,進口,KMN12.4FZA8-C2,D2676LF78,MAN TGX 33.510 6x4 BB SA  12419c.c. A12 2D  曳引車,33000.0,0.0,MAN TGX 33.510 6x4 BB SA 12419c.c. A12 2D,曳引車,,0.0,0.0,MAN TGX 33.510 6x4 BB SA 12419c.c. A12 2D 曳引車
德曼汽車股份有限公司,C2D675002G-1,進口,KMN12.4FZA8-C2,D2676LF79,MAN TGS 18.470 4x2 BL SA  12419c.c. A14 2D  曳引車,19000.0,0.0,MAN TGS 18.470 4x2 BL SA 12419c.c. A14 2D,曳引車,,0.0,0.0,MAN TGS 18.470 4x2 BL SA 12419c.c. A14 2D 曳引車
德曼汽車股份有限公司,C2D675002G-1,進口,KMN12.4FZA8-C2,D2676LF79,MAN TGS 26.470 6x2/2 BL SA  12419c.c. A12 2D  曳引車,26000.0,0.0,MAN TGS 26.470 6x2/2 BL SA 12419c.c. A12 2D,曳引車,,0.0,0.0,MAN TGS 26.470 6x2/2 BL SA 12419c.c. A12 2D 曳引車
德曼汽車股份有限公司,C2D675002G-1,進口,KMN12.4FZA8-C2,D2676LF79,MAN TGS 28.470 6x2=2 BL CH  12419c.c. A12 2D 軸距6850mm 兼供曳引大貨車底盤,28000.0,0.0,MAN TGS 28.470 6x2=2 BL CH 12419c.c. A12 2D 軸距6850mm,兼供曳引大貨車底盤,,0.0,0.0,MAN TGS 28.470 6x2=2 BL CH 12419c.c. A12 2D 軸距6850mm 兼供曳引大貨車底盤
德曼汽車股份有限公司,C2D675002G-1,進口,KMN12.4FZA8-C2,D2676LF79,MAN TGS 18.470 4x2 BL SA  12419c.c. A12 2D  曳引車,19000.0,0.0,MAN TGS 18.470 4x2 BL SA 12419c.c. A12 2D,曳引車,,0.0,0.0,MAN TGS 18.470 4x2 BL SA 12419c.c. A12 2D 曳引車
德曼汽車股份有限公司,C2D675002G-1,進口,KMN12.4FZA8-C2,D2676LF79,MAN TGS 28.470 6x2=2 BL SA  12419c.c. A12 2D  曳引車,28000.0,0.0,MAN TGS 28.470 6x2=2 BL SA 12419c.c. A12 2D,曳引車,,0.0,0.0,MAN TGS 28.470 6x2=2 BL SA 12419c.c. A12 2D 曳引車
