time[s],VehicleWeight[ton],VehicleSpeed[km/h],EngineSpeed[rpm],grad[%]
664,22.5,44.26200104,1012.5,-0.821823206
665,22.5,44.81200027,1034,0.808315901
666,22.5,45.29199982,1061,0
667,22.5,43.97999954,1005.25,0.806523122
668,22.5,42.66199875,963,0
669,22.5,40.09899902,922,1.739952511
670,22.5,37.98199844,863.75,1.844236974
671,22.5,35.61500168,1174.75,-0.978299815
672,22.5,32.26800156,1065.5,4.24259469
673,22.5,28.19499969,945.5,0
674,22.5,25.01600075,1012,4.059307141
675,22.5,21.68700027,1050.25,3.083318048
676,22.5,17.3939991,866.75,5.526977241
677,22.5,13.96500015,1094.75,2.295989432
678,22.5,9.944000244,764.5,3.011429748
679,22.5,5.316999912,447.5,14.15371154
680,22.5,1.506999969,511.75,0
681,22.5,0.055,493.25,0
682,22.5,0.090999998,503,0
683,22.5,0.085000001,501.5,0
684,22.5,0.029999999,500.5,0
685,22.5,0.082999997,500,0
686,22.5,0.120999999,501.75,0
687,22.5,0.079999998,499,0
688,22.5,0.101000004,499,0
689,22.5,0.030999999,500.25,0
690,22.5,0.011,500.25,0
691,22.5,0.079000004,500,0
692,22.5,0.043000001,501,0
693,22.5,0.172999993,499.25,0
694,22.5,0.109999999,499.5,0
695,22.5,0.088,500,0
696,22.5,0.075999998,500.75,0
697,22.5,0.156000003,500,0
698,22.5,0.119000003,499.5,0
699,22.5,0.130999997,500,0
700,22.5,0.064000003,500,0
701,22.5,0.129999995,499.75,0
702,22.5,0.075000003,500.5,0
703,22.5,0.097999997,500.25,0
704,22.5,0.125,500.25,0
705,22.5,0.112000003,500.25,0
706,22.5,0.155000001,499.5,0
707,22.5,0.075999998,500,0
708,22.5,0.160999998,500.25,0
709,22.5,0.044,499.75,0
710,22.5,0.028000001,500,0
711,22.5,0.165000007,499,0
712,22.5,0.088,500.25,0
713,22.5,0.032000002,499.5,0
714,22.5,0.021,500.25,0
715,22.5,0.118000001,501,0
716,22.5,0.068000004,499.75,0
717,22.5,0.052000001,500,0
718,22.5,0.086999997,500.5,0
719,22.5,0.143000007,500.25,0
720,22.5,0.057999998,500.75,0
721,22.5,0.119000003,549,0
722,22.5,1.970000029,689.5,0
723,22.5,8.17800045,1083,14.19004143
724,22.5,12.02999973,1621.75,-3.562958876
725,22.5,14.11900043,1783.75,-2.753461821
726,22.5,13.93900013,1013.75,-5.132221125
727,22.5,14.14700031,1036.25,-7.690669138
728,22.5,17.3390007,1295.25,-4.573456729
729,22.5,22.52000046,1639,0
730,22.5,25.72800064,1830.25,4.476872241
731,22.5,25.49300003,1427.75,8.434045957
732,22.5,24.87800026,1033,2.858785062
733,22.5,25.98500061,1116.75,5.662263757
734,22.5,29.08499908,1214.25,5.229715127
735,22.5,31.49099922,1296.75,2.377176889
736,22.5,33.05899811,1353.75,1.115408096
737,22.5,33.85499954,1359.25,2.152024274
738,22.5,33.01200104,1127.75,2.153526582
739,22.5,31.43300056,1033,2.234461318
740,22.5,29.3409996,956.75,1.184721648
741,22.5,26.5529995,873.75,1.288145253
742,22.5,23.7689991,1151.5,2.861568841
743,22.5,20.99500084,993,0
744,22.5,16.98600006,814.75,1.895691843
745,22.5,12.67000008,1050.25,2.427848437
746,22.5,8.607999802,763,0
747,22.5,5.644999981,441.5,0
748,22.5,2.059999943,484.75,-9.344617042
749,22.5,0.182999998,515.5,0
750,22.5,0.114,511.5,0
751,22.5,0.252000004,500.25,0
752,22.5,0.048,499,0
753,22.5,0.326999992,499.25,0
754,22.5,0.116999999,499.75,0
755,22.5,0.215000004,500,0
756,22.5,0.162,500.5,0
757,22.5,0.02,500.5,0
758,22.5,0.169,500.75,0
759,22.5,0.033,500,0
760,22.5,0.104000002,499,0
761,22.5,0.082000002,498.25,0
762,22.5,0.057,499.25,0
763,22.5,0.090999998,547,0
764,22.5,2.730000019,665.75,0
765,22.5,6.362999916,916.5,0
766,22.5,9.255000114,1235.25,-9.220121842
767,22.5,11.70199966,1514.25,0
768,22.5,13.31099987,1669.5,2.878486825
769,22.5,13.02600002,939.75,-2.733780989
770,22.5,14.33600044,1012.75,2.631371551
771,22.5,16.37599945,1197.75,-2.344347156
772,22.5,17.05800056,1176,0
773,22.5,16.26799965,847.75,-2.160483501
774,22.5,16.78499985,857,-2.178307285
775,22.5,17.37999916,843.25,0
776,22.5,16.38299942,880.25,-6.397540085
777,22.5,16.77099991,844.25,-4.343363278
778,22.5,16.9829998,889.25,-2.133088648
779,22.5,19.07900047,1000.5,0
780,22.5,22.38400078,1192.5,0
781,22.5,26.12700081,1367.5,-2.968396003
782,22.5,30.03499985,1532.5,-3.84601927
783,22.5,33.19300079,1692,-4.554939639
784,22.5,34.88600159,1815.75,-3.172786458
785,22.5,37.74900055,1893.25,2.97377477
786,22.5,39.23500061,1938.5,0.93525393
787,22.5,38.375,1470.75,2.783148243
788,22.5,38.10400009,1074.75,1.882868016
789,22.5,39.07799911,1106.5,0.932863548
790,22.5,40.61899948,1154.5,4.517108629
791,22.5,42.79000092,1203,0.863211275
792,22.5,44.4129982,1243.75,4.12829838
793,22.5,45.46699905,1280.25,0.801071159
794,22.5,46.75799942,1313.25,0.780702356
795,22.5,48.14699936,1362.25,0.758649076
796,22.5,50.22399902,1415.75,-0.731918866
797,22.5,51.90999985,1448.5,2.114863368
798,22.5,51.50099945,1435,4.177507968
799,22.5,50.30899811,1151,4.950403293
800,22.5,49.28699875,1142.5,3.61460311
801,22.5,49.21900177,1147.25,5.116431248
802,22.5,49.89599991,1162,7.264288834
803,22.5,50.52999878,1177.75,0.716948545
804,22.5,51.42699814,1196,3.530900388
805,22.5,52.99100113,1217.75,1.379077824
806,22.5,53.61899948,1244.75,-0.675361347
807,22.5,54.93899918,1272.75,-0.663242456
808,22.5,56.36299896,1306,-0.646891114
809,22.5,58.46300125,1356,-1.254064227
810,22.5,60.24599838,1408.5,-0.606527507
811,22.5,62.48500061,1465,-1.173302168
812,22.5,64.87799835,1474.5,-1.130620199
813,22.5,64.55799866,1233.75,-0.556261591
814,22.5,65.19200134,1221.75,-1.109830807
815,22.5,65.73000336,1210.25,0
816,22.5,64.84999847,1018.25,0
817,22.5,65.06800079,1001,-1.108385135
818,22.5,64.81300354,1004.75,-0.554355689
819,22.5,65.02799988,1002.5,0
820,22.5,65.45200348,999.75,0
821,22.5,65.08999634,998.75,0
822,22.5,64.53399658,1001.5,-1.11090967
823,22.5,64.67299652,1002.5,0
824,22.5,64.62400055,1001.75,-0.556859596
825,22.5,64.67900085,995.75,-0.556823158
826,22.5,64.6760025,995,0
827,22.5,64.34600067,992.75,-0.558046471
828,22.5,64.09700012,991.25,0
829,22.5,64.41200256,992.75,0
830,22.5,64.15699768,996.5,0.560012705
831,22.5,64.29299927,992.5,0.560520882
832,22.5,64.59799957,995,0
833,22.5,64.71800232,997.75,0
834,22.5,64.76799774,993.75,0.556046782
835,22.5,64.72699738,1002.5,-1.11200575
836,22.5,65.22899628,1000.75,0
837,22.5,65.11299896,999.5,0
838,22.5,65.09200287,999.5,-0.55297625
839,22.5,65.13300323,1008.5,-0.552891305
840,22.5,65.53399658,1003.5,-0.551021097
841,22.5,65.35299683,1005.25,-1.100179441
842,22.5,65.26799774,998.75,-0.551215169
843,22.5,65.02899933,998,-1.10517165
844,22.5,65.16799927,998.5,-0.553010241
845,22.5,64.65699768,995.75,-0.554584304
846,22.5,64.38300323,995,-0.557968638
847,22.5,65.13500214,988,-1.111818753
848,22.5,64.90499878,999.75,-0.553672632
849,22.5,64.9260025,993,-1.109133118
850,22.5,64.82299805,998.25,-1.664753762
851,22.5,64.95999908,999.75,-0.554774317
852,22.5,65.08599854,1002,-2.214598924
853,22.5,65.17900085,999.75,-0.552721559
854,22.5,64.84300232,1000,-0.553749272
855,22.5,65.64099884,1005.5,-0.551793882
856,22.5,64.51899719,989.75,-0.553167454
857,22.5,64.23000336,993,0.559229767
858,22.5,64.14199829,990.75,0
859,22.5,64.00299835,987.25,-2.24745198
860,22.5,64.22100067,986.25,-1.123038965
861,22.5,64.52500153,987.25,0
862,22.5,64.23500061,991.5,-0.559176673
863,22.5,64.78900146,993,0
864,22.5,64.60099792,995.5,0
865,22.5,64.86499786,998.25,0
866,22.5,65.36299896,998.25,0
867,22.5,65.30400085,1001.75,-1.10203696
868,22.5,65.15599823,1003.75,-0.551895402
869,22.5,65.46399689,1008.25,0
870,22.5,65.27200317,1002,-1.101455323
871,22.5,65.75700378,1004.25,-0.549498735
872,22.5,64.88300323,990.75,-0.551129713
873,22.5,64.95800018,995.5,0.554521204
874,22.5,64.77400208,992.5,0
875,22.5,64.56700134,996.25,0
876,22.5,63.6609993,991.5,-0.561496625
877,22.5,64.30200195,992.75,0.562659432
878,22.5,64.07900238,995.75,0
879,22.5,64.38899994,994.25,0
880,22.5,64.40699768,992.25,0.559025707
881,22.5,64.27799988,990.75,0
882,22.5,64.29100037,993,0
883,22.5,64.9489975,996,0.557099898
884,22.5,64.37599945,994,0
885,22.5,64.73999786,1000.25,0
886,22.5,64.65599823,995,0.556433551
887,22.5,64.84500122,995.5,0.555982378
888,22.5,64.54100037,995.75,0.556471247
889,22.5,64.67700195,992.75,0.557200021
890,22.5,64.34200287,991.5,1.674173019
891,22.5,64.13300323,988.5,1.681256607
892,22.5,64.13500214,986,1.683975175
893,22.5,63.60900116,986.25,2.254512172
894,22.5,63.81299973,983.25,1.695150377
895,22.5,63.70899963,984.75,1.69382646
896,22.5,64.00800323,987.75,2.254988795
897,22.5,63.89699936,987.75,1.125829141
898,22.5,63.84400177,994,1.127285256
899,22.5,63.75400162,993.5,1.128548593
900,22.5,64.1969986,997.25,2.250859516
901,22.5,64.43800354,995.5,1.679165462
902,22.5,64.60700226,998.5,2.789724389
903,22.5,64.19400024,1002,2.795009301
904,22.5,64.52999878,999.5,2.796681293
905,22.5,64.50499725,995.5,2.231950519
906,22.5,64.64600372,997,2.787434842
907,22.5,64.5059967,994.75,2.787413271
908,22.5,64.52100372,993,2.790113688
909,22.5,64.21499634,996.5,2.79642058
910,22.5,65.15799713,1000.75,2.226129942
911,22.5,64.69100189,998.5,2.217958772
912,22.5,64.86299896,1001.75,2.223009128
913,22.5,64.83300018,1000.75,2.220575255
914,22.5,64.94999695,1000.75,2.219086728
915,22.5,64.58999634,996.5,1.667445052
916,22.5,64.90499878,998,1.668013907
917,22.5,64.95400238,1003.75,1.663348854
918,22.5,64.98100281,1001.75,1.10824007
919,22.5,65.03600311,1001.25,1.661327449
920,22.5,65.55799866,1003.75,1.102647727
921,22.5,65.06700134,1002.25,1.6535948
922,22.5,65.23600006,998,0.552549863
923,22.5,65.3030014,996.75,0.551561394
924,22.5,65.24099731,999.75,0
925,22.5,65.47899628,1001.25,0
926,22.5,64.98799896,1003.5,-0.551865807
927,22.5,65.15399933,1006.25,0
928,22.5,65.11000061,1000.75,-0.552715298
929,22.5,65.43399811,1003,-1.10308056
930,22.5,65.18000031,999.5,-0.551244694
931,22.5,65.10900116,997.5,-0.552619736
932,22.5,65.43399811,998.5,-1.654623028
933,22.5,65.64700317,998.25,-1.098561544
934,22.5,65.61499786,1005.25,-1.645559652
935,22.5,65.05500031,997.25,-1.102016907
936,22.5,65.23699951,1001,-1.657810557
937,22.5,64.81199646,995.5,-1.107279192
938,22.5,65.2460022,998.75,-2.214394573
939,22.5,66.22899628,994.25,0
940,22.5,65.24199677,993.5,-1.095292398
941,22.5,65.62400055,1004.25,0
942,22.5,65.27600098,994,-1.100080562
943,22.5,65.49299622,1019.75,-2.202354783
944,22.5,65.41100311,1000.75,-1.650070448
945,22.5,65.27200317,997,-1.101896745
946,22.5,65.67900085,1000.75,-1.649478157
947,22.5,65.45700073,996.25,-1.09809036
948,22.5,65.02300262,1001.75,-2.207232672
949,22.5,65.28299713,1004.75,-1.657642942
950,22.5,65.47599792,995,-2.753156675
951,22.5,64.76000214,1003.5,-2.211368026
952,22.5,64.8710022,996,-2.777113406
953,22.5,65.06099701,997.75,-2.216541946
954,22.5,65.04000092,996.5,-3.320499308
955,22.5,64.60299683,999.75,-2.776856492
956,22.5,64.43499756,1002.75,-1.673921342
957,22.5,64.8010025,999,-0.557122424
958,22.5,65.29299927,1004,-2.767229812
959,22.5,65.45600128,999.5,-1.101351036
960,22.5,65.47100067,1002.75,-1.099843249
961,22.5,65.16300201,998.25,-1.102320562
962,22.5,65.0039978,993.25,-2.765677941
963,22.5,64.71199799,993.5,-1.110116469
964,22.5,64.78299713,984.25,-0.556008157
965,22.5,64.56400299,993.5,-2.226566725
966,22.5,64.44400024,993,-1.116208759
967,22.5,64.71199799,987.75,-0.557467517
968,22.5,64.56999969,991.5,-1.67076732
969,22.5,64.70899963,990.75,-1.11386895
970,22.5,64.95600128,998,-2.221106115
971,22.5,65.01399994,994.25,-0.553976094
972,22.5,65.37200165,994.5,-1.104411988
973,22.5,65.22000122,996,-1.654007382
974,22.5,65.01999664,997.75,-2.211300147
975,22.5,65.21199799,1000,-2.764297675
976,22.5,64.80000305,995.25,-0.553797134
977,22.5,65.37400055,998.5,-1.106210604
978,22.5,65.13600159,999.5,-1.103362661
979,22.5,64.54000092,1002.25,-1.110464114
980,22.5,64.74700165,999,-0.556897354
981,22.5,64.87799835,1000.5,0
982,22.5,64.77400208,991.25,-0.555334845
983,22.5,64.40100098,993.5,-1.114765704
984,22.5,64.48200226,989,0
985,22.5,64.54399872,992,-0.558029181
986,22.5,64.21900177,992.25,-0.559163652
987,22.5,64.33999634,995.5,-0.560056275
988,22.5,64.53800201,993.75,-0.55866471
989,22.5,64.64099884,998.5,0
990,22.5,64.85500336,998.25,0
991,22.5,64.89499664,994,-0.554915403
992,22.5,64.70800018,997.75,-1.111084363
993,22.5,64.91600037,1002.25,-0.555454802
994,22.5,64.9280014,999.75,-1.109022067
995,22.5,65.22799683,1003,-0.55318445
996,22.5,65.27200317,991.25,-0.551720982
997,22.5,64.91100311,996.75,-0.553069691
998,22.5,64.77999878,998.5,0
999,22.5,63.90399933,987,0
1000,22.5,64.77100372,992.5,0
1001,22.5,64.17199707,991.25,1.11677146
1002,22.5,64.1989975,992.25,0.560876501
1003,22.5,64.36000061,992.25,0.560056275
1004,22.5,64.40599823,991.25,1.118306575
1005,22.5,64.32900238,997.25,0
1006,22.5,64.40499878,991.5,1.118584538
1007,22.5,64.50299835,998.25,0.558540007
1008,22.5,64.1269989,1001.75,1.119488971
1009,22.5,64.77899933,998,0.558543362
1010,22.5,64.76999664,1000.5,1.111552785
1011,22.5,64.8690033,1000,0.555385259
1012,22.5,64.91300201,1000.5,1.6643304
1013,22.5,64.83300018,995.5,1.109859732
1014,22.5,64.40799713,1003.25,1.671297354
1015,22.5,64.97699738,995.75,1.669437307
1016,22.5,65.02899933,999,1.107640162
1017,22.5,65.06099701,997.5,1.106924954
1018,22.5,64.82299805,997.75,1.663023506
1019,22.5,64.84899902,999,1.11049314
1020,22.5,64.39099884,999.5,0.55710519
1021,22.5,64.77300262,996.75,0
1022,22.5,64.68800354,1001.25,1.112302982
1023,22.5,64.75,997,1.112500651
1024,22.5,65.27500153,1002,0
1025,22.5,64.97399902,1000.5,0.552789452
1026,22.5,64.49199677,1001,1.112260114
1027,22.5,64.41200256,997.5,0
1028,22.5,64.88500214,999.25,-0.556859564
1029,22.5,64.30599976,998.75,0.557316474
1030,22.5,64.79000092,1000.75,0
1031,22.5,64.54499817,1002.25,0
1032,22.5,65.03900146,1002.75,0
1033,22.5,64.53800201,1004.5,-0.555656264
1034,22.5,65.07499695,995.75,1.111003899
1035,22.5,64.51300049,994.75,0.555603845
1036,22.5,64.39900208,995.25,-0.558517346
1037,22.5,64.78500366,994.75,-1.114693312
1038,22.5,64.60299683,994.75,-0.55646265
1039,22.5,64.65899658,999.5,-0.557010392
1040,22.5,65.00299835,1002.25,0
1041,22.5,65.3239975,1001.25,-0.552453382
1042,22.5,65.18099976,1000.5,0
1043,22.5,65.09500122,1007.5,-1.105349766
1044,22.5,64.98400116,993.75,0
1045,22.5,65.15599823,1007.75,-1.106499646
1046,22.5,65.03399658,998.25,-0.553034737
1047,22.5,64.87999725,998,0
1048,22.5,64.83499908,996.25,-1.110130295
1049,22.5,64.52700043,992.5,0.556579783
1050,22.5,64.45800018,992,-0.558206561
1051,22.5,64.51399994,986,0
1052,22.5,64.58699799,992.5,0.557705012
1053,22.5,64.71700287,993.75,1.670483012
1054,22.5,64.62000275,993,1.113369391
1055,22.5,64.97899628,1005,2.222237275
1056,22.5,64.96399689,992.5,0
1057,22.5,64.88400269,1000.75,1.663484517
1058,22.5,64.80899811,996.5,1.665472581
1059,22.5,65.31700134,1002.25,-1.106618691
1060,22.5,65.24700165,1000.5,0.551450537
1061,22.5,65.22699738,998.25,0.551836183
1062,22.5,65.38200378,1000.75,0
1063,22.5,65.15200043,996.5,0
1064,22.5,64.94499969,1001,0
1065,22.5,64.96900177,998.5,1.662639395
1066,22.5,65.50800323,996.5,1.103641697
1067,22.5,64.30400085,993.25,0.554650351
1068,22.5,65.06199646,997,0
1069,22.5,64.70600128,993.75,2.219343223
1070,22.5,64.52600098,992.5,0
1071,22.5,64.6969986,993.5,-0.557178473
1072,22.5,64.47299957,991,0
1073,22.5,64.28700256,993,0.559181985
1074,22.5,64.40799713,993.75,0
1075,22.5,64.39199829,993.5,0
1076,22.5,64.58899689,997,-1.116442488
1077,22.5,64.79599762,996.5,-0.556480865
1078,22.5,65.20600128,998.25,-0.553834481
1079,22.5,64.75900269,996.25,0
1080,22.5,65.24299622,1001.75,0
1081,22.5,65.13200378,1000.25,0.552249968
1082,22.5,64.8259964,1001.5,0
1083,22.5,65.55999756,996.75,0
1084,22.5,65.24299622,997.75,0
1085,22.5,64.79299927,999.5,0.553694947
1086,22.5,64.97100067,996,0
1087,22.5,64.87999725,1000,0
1088,22.5,64.9260025,996.75,0.554670737
1089,22.5,65.09300232,998.5,0.553767303
1090,22.5,65.06999969,997.75,0
1091,22.5,65.06400299,1003.75,0.553277945
1092,22.5,65.01100159,996,0
1093,22.5,65.34300232,999.5,0
1094,22.5,64.83300018,1002,0
1095,22.5,65.21099854,998,0.553655611
1096,22.5,64.69200134,1001.75,0
1097,22.5,65.18099976,996.75,0
1098,22.5,64.81800079,1000,0.553852517
1099,22.5,64.89299774,997.5,0.555076982
1100,22.5,65.06800079,1000.5,0.554014469
1101,22.5,64.84799957,1000.25,0.554206359
1102,22.5,64.88300323,1000.25,0
1103,22.5,65.31800079,1006,0.552993229
1104,22.5,65.52600098,1002.25,0
1105,22.5,65.39399719,1003.5,0
1106,22.5,65.18199921,998.75,0
1107,22.5,65.19200134,998,0
1108,22.5,65.18900299,996.5,0
1109,22.5,64.67700195,997.75,-0.554419716
1110,22.5,64.6780014,998,-1.113219771
1111,22.5,64.78299713,995,0
1112,22.5,65.06600189,998.25,-0.554487059
1113,22.5,65.17199707,999.5,-1.105667043
1114,22.5,64.52600098,997.25,0
1115,22.5,64.85399628,997.5,-0.556502358
1116,22.5,64.83200073,997.25,-0.555189267
1117,22.5,65.10199738,992,-1.108253923
1118,22.5,65.2539978,1002.5,-1.10466621
1119,22.5,64.86699677,997.5,-1.106661255
1120,22.5,65.21399689,997.75,-1.107001562
1121,22.5,64.84799957,997.25,-1.107168513
1122,22.5,64.99900055,998.25,-1.108996458
1123,22.5,64.92900085,996,-0.554149905
1124,22.5,64.70500183,992.5,-0.555411945
1125,22.5,64.54699707,1000.25,0
1126,22.5,64.77999878,992.25,-0.556730427
1127,22.5,64.63300323,995.25,0
1128,22.5,64.35700226,996.5,0
1129,22.5,64.89700317,987.75,1.114089631
1130,22.5,64.91799927,989.5,0
1131,22.5,64.38500214,989.25,0.556828448
1132,22.5,64.43499756,993.25,0
1133,22.5,64.43000031,995.5,-0.558721071
1134,22.5,64.73999786,994.25,0.557401801
1135,22.5,64.64299774,1001.25,-0.556484175
1136,22.5,64.91899872,998,0.555715345
1137,22.5,65.02700043,997,0
1138,22.5,64.73300171,998.75,0
1139,22.5,64.9980011,1000.75,-0.55499139
1140,22.5,65.09500122,998,0
1141,22.5,64.86399841,990,0.554017727
1142,22.5,65.3259964,998,0
1143,22.5,65.02700043,995.5,1.657040053
1144,22.5,64.95800018,1001.25,0.553912169
1145,22.5,64.78800201,1001,0.55492723
1146,22.5,64.60600281,997.5,1.669321056
1147,22.5,64.64499664,995.75,0.557057771
1148,22.5,64.72799683,1000.5,0.556527198
1149,22.5,64.52600098,992.5,0.557044848
1150,22.5,64.95400238,998.75,2.224279572
1151,22.5,64.58999634,998,0.555797832
1152,22.5,64.05999756,993.75,0.559654823
1153,22.5,64.82900238,998.5,2.234478711
1154,22.5,64.73500061,997.75,1.667136055
1155,22.5,65.26300049,1001,1.661559801
1156,22.5,64.28199768,1000.75,2.778957158
1157,22.5,65.11299896,1001.5,2.225740824
1158,22.5,65.0719986,1004.25,1.10612244
1159,22.5,65.8259964,1001.75,1.100097425
1160,22.5,65.52600098,1008.75,0
1161,22.5,64.70899963,996.5,0.552838371
1162,22.5,64.97399902,998.75,1.66560631
1163,22.5,65.10199738,996.25,0
1164,22.5,64.61799622,998.5,0
1165,22.5,63.63800049,990.75,1.684127513
1166,22.5,65.2440033,996.25,3.351905316
1167,22.5,64.52100372,996.5,1.109702458
1168,22.5,65.02200317,996,0.555791527
1169,22.5,65.03700256,995,0.553596986
1170,22.5,64.56400299,1000.25,0
1171,22.5,64.6230011,996.25,0.55733372
1172,22.5,64.93000031,999.5,-0.555759209
1173,22.5,65.02600098,1000.25,0
1174,22.5,65.09999847,1000.25,-1.106613435
1175,22.5,65.11399841,994.25,0.552927545
1176,22.5,64.60399628,998.5,0
1177,22.5,65.27300262,997.75,0.554372785
1178,22.5,64.68399811,996.75,0
1179,22.5,64.91999817,997.5,0.555540536
1180,22.5,64.74099731,1004,2.221174728
1181,22.5,64.41799927,994.5,1.672363726
1182,22.5,64.26499939,994.75,0.559505967
1183,22.5,64.4509964,993,0.559373162
1184,22.5,64.34600067,990.75,1.118042738
1185,22.5,64.97699738,985.75,1.113484696
1186,22.5,64.56700134,991,0.555797832
1187,22.5,64.66600037,992,1.114270699
1188,22.5,64.29699707,989.75,0
1189,22.5,64.26799774,997.5,-1.120060304
1190,22.5,65.23799896,993.25,0.555960924
1191,22.5,65.1230011,997,-1.656933076
1192,22.5,65.02100372,997.75,-1.106470847
1193,22.5,64.14900208,1001.75,0
1194,22.5,65.28199768,999.5,0.556283068
1195,22.5,65.25900269,1001,0.551552948
1196,22.5,65.10399628,999.25,0
1197,22.5,64.91400146,993,1.107532662
1198,22.5,65.07700348,998,0.553886583
1199,22.5,64.79399872,1002.25,0.554398383
1200,22.5,64.95300293,994.5,0.554928227
1201,22.5,65.49700165,1002,-1.103875371
1202,22.5,64.70200348,997,-1.106003437
1203,22.5,64.41899872,1000.25,1.115237217
1204,22.5,64.68099976,998.75,1.115418659
1205,22.5,64.40699768,999.75,0
1206,22.5,65.41899872,999.25,0
1207,22.5,65.33000183,999.5,1.652016091
1208,22.5,65.44300079,1001.5,1.101148894
1209,22.5,65.01799774,999.25,0
1210,22.5,64.9469986,1001.75,-1.107994854
1211,22.5,65.13300323,1003.25,0
1212,22.5,65.76899719,1006.5,0
1213,22.5,65.28600311,998,-1.098779496
1214,22.5,65.25700378,1004.75,-1.103078462
1215,22.5,64.23899841,1005.25,0
1216,22.5,64.40100098,995.5,-0.559703622
1217,22.5,64.38700104,994.25,1.118120826
1218,22.5,64.00299835,991.5,1.682369763
1219,22.5,64.59899902,990.5,1.679596408
1220,22.5,64.76599884,992.5,0.556566883
1221,22.5,64.86399841,996.5,-0.555429107
